full_url,player,country,age,team,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,saved_teammate_pr,trade_kills_pr,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,clutching,clutch_points_pr,last_alive_percentage,one_v_one_percentage,time_alive_pr,saved_per_round_loss,utility,utility_damage_pr,utility_kills_per100_r,flashes_thrown_pr,flash_assists_pr,timme_opponent_flashed_pr
https://www.hltv.org/stats/players/21163/susp,susp,Sweden,19 years,Wildcard,0.64,1.09,0.68,77.0,99.5,46.0%,1.14,16.6%,0.45,0.1,0.13,23.3%,23.3%,0.18,20.1%,0.69,0.12,0.12,24.0%,48.3%,71.4%,2.9,0.0,0.01,0.8%,0.4%,0.0009,0.001,0.39,0.11,0.13,19.1%,21.5%,114,0.47,0.02,8.6%,60.0%,1m 4s,5.6%,0.42,5.0,0.66,0.4,0.02,1.91
https://www.hltv.org/stats/players/630/mutiris,MUTiRiS,Portugal,31 years,SAW,0.6,0.99,0.67,76.2,83.6,46.4%,,16.2%,0.21,0.1,0.11,20.8%,20.8%,0.15,17.9%,0.53,0.1,0.1,20.2%,50.0%,73.7%,2.96,0.0,0.0,0.5%,0.3%,0.0005,0.0006,0.2,0.09,0.11,16.5%,20.9%,95,0.34,0.02,8.4%,61.1%,0m 55s,5.3%,0.83,5.98,1.0,0.8,0.04,2.56
https://www.hltv.org/stats/players/11617/malbsmd,malbsMd,Guatemala,22 years,G2,0.88,1.14,0.76,81.6,107.8,49.2%,1.26,19.4%,0.68,0.11,0.15,26.4%,26.4%,0.14,15.0%,0.81,0.13,0.12,24.8%,52.3%,73.0%,2.73,0.0,0.0,0.4%,0.3%,0.0004,0.0002,0.41,0.11,0.14,18.2%,18.6%,108,0.36,0.02,8.1%,61.9%,1m 1s,4.4%,0.54,5.37,1.02,0.46,0.03,2.26
https://www.hltv.org/stats/players/23643/esenthial,esenthial,Ukraine,18 years,B8,0.25,0.95,0.6,65.6,84.6,42.3%,0.94,14.3%,0.88,0.12,0.17,34.5%,34.5%,0.17,22.1%,0.34,0.08,0.1,18.6%,45.3%,74.5%,2.26,0.0,0.0,0.3%,0.1%,0.0,0.0,0.57,0.11,0.14,22.5%,28.0%,109,0.51,0.02,9.4%,65.7%,1m 3s,6.8%,0.15,3.0,0.51,0.26,0.02,1.83
https://www.hltv.org/stats/players/7716/chopper,chopper,Russia,27 years,Spirit,0.4,0.95,0.64,70.8,88.6,44.3%,,15.1%,0.56,0.11,0.14,25.5%,25.5%,0.13,19.0%,0.45,0.09,0.11,20.3%,46.8%,71.5%,2.63,0.0,0.01,0.9%,0.5%,0.0008,0.0006,0.14,0.08,0.11,16.7%,18.8%,108,0.42,0.02,8.7%,54.9%,1m 6s,6.1%,0.69,4.42,0.88,0.73,0.05,2.27
https://www.hltv.org/stats/players/16811/mistem,MisteM,South Africa,23 years,Ninjas in Pyjamas,0.57,1.03,0.67,74.0,96.8,45.2%,0.96,16.5%,0.39,0.09,0.13,23.4%,23.4%,0.13,17.2%,0.52,0.1,0.11,21.3%,46.9%,72.9%,2.68,0.0,0.01,1.2%,0.6%,0.002,0.001,0.26,0.09,0.12,18.6%,18.4%,110,0.52,0.02,10.0%,59.2%,1m 0s,4.5%,0.75,4.57,0.61,0.82,0.08,2.45
https://www.hltv.org/stats/players/21708/npl,npl,Ukraine,19 years,B8,0.74,1.12,0.71,78.9,103.0,47.5%,1.21,17.4%,0.75,0.12,0.15,27.8%,27.8%,0.19,18.8%,0.66,0.11,0.12,23.0%,49.0%,72.0%,2.89,0.0,0.0,0.5%,0.3%,0.0007,0.0004,0.66,0.12,0.16,22.0%,22.9%,111,0.45,0.02,8.4%,66.9%,1m 3s,6.5%,0.44,4.58,0.75,0.46,0.03,2.03
https://www.hltv.org/stats/players/20994/fl4mus,FL4MUS,Russia,20 years,GamerLegion,0.68,1.06,0.69,76.7,102.4,46.5%,1.12,17.4%,0.56,0.1,0.15,25.6%,25.6%,0.17,17.4%,0.72,0.12,0.12,23.8%,49.5%,73.5%,2.77,0.0,0.0,0.4%,0.2%,0.0,0.0,0.36,0.11,0.13,18.4%,22.6%,111,0.39,0.02,8.2%,61.3%,1m 3s,4.7%,0.42,4.35,0.56,0.45,0.02,2.37
https://www.hltv.org/stats/players/20423/zont1x,zont1x,Ukraine,19 years,Spirit,0.62,1.1,0.68,77.3,97.1,46.2%,1.14,16.3%,0.41,0.1,0.13,21.0%,21.0%,0.16,21.1%,0.56,0.1,0.1,20.4%,51.5%,72.6%,3.02,0.0,0.01,1.2%,0.7%,0.001,0.001,0.28,0.1,0.12,18.1%,19.7%,114,0.44,0.02,8.3%,72.2%,1m 7s,7.3%,0.52,5.38,1.12,0.42,0.03,2.31
https://www.hltv.org/stats/players/20358/volt,volt,Romania,23 years,GamerLegion,0.49,1.04,0.66,73.0,93.8,44.9%,1.06,15.6%,0.56,0.11,0.14,26.6%,26.6%,0.15,20.7%,0.37,0.09,0.1,18.4%,48.3%,70.7%,2.69,0.0,0.01,1.2%,0.6%,0.001,0.001,0.6,0.12,0.15,22.3%,21.4%,111,0.54,0.02,10.1%,63.9%,1m 7s,7.1%,0.55,4.55,0.81,0.56,0.03,2.23
https://www.hltv.org/stats/players/16486/ztr,ztr,Sweden,21 years,GamerLegion,0.39,0.99,0.63,70.8,92.9,43.9%,0.88,15.1%,0.48,0.1,0.14,23.6%,23.6%,0.15,18.2%,0.34,0.08,0.1,18.8%,45.0%,73.6%,2.89,0.0,0.0,0.7%,0.4%,0.001,0.0005,0.45,0.1,0.13,21.2%,21.9%,112,0.55,0.02,10.4%,69.3%,1m 5s,6.1%,0.85,6.25,1.23,0.71,0.06,2.51
https://www.hltv.org/stats/players/13578/grim,Grim,United States,24 years,Complexity,0.74,1.1,0.71,77.7,101.7,46.8%,1.2,17.8%,0.86,0.12,0.17,30.6%,30.6%,0.14,17.4%,0.5,0.1,0.11,20.6%,48.2%,72.2%,2.9,0.0,0.01,0.8%,0.4%,0.001,0.0006,0.68,0.13,0.16,22.3%,19.2%,109,0.39,0.02,7.8%,61.8%,1m 4s,5.9%,0.42,3.7,0.63,0.5,0.03,2.33
https://www.hltv.org/stats/players/14759/im,iM,Romania,25 years,Natus Vincere,0.83,1.12,0.73,81.5,107.3,48.8%,1.14,18.3%,0.37,0.09,0.13,23.5%,23.5%,0.14,15.8%,0.72,0.12,0.11,23.1%,51.6%,71.7%,2.97,0.0,0.01,1.0%,0.6%,0.001,0.0005,0.23,0.09,0.13,17.1%,17.2%,111,0.43,0.02,9.0%,59.1%,1m 3s,5.6%,0.38,3.69,0.64,0.46,0.03,2.18
https://www.hltv.org/stats/players/8738/elige,EliGE,United States,27 years,Complexity,0.88,1.08,0.75,83.3,95.5,49.7%,,19.0%,0.32,0.1,0.12,19.4%,19.4%,0.16,15.6%,0.81,0.13,0.12,25.0%,51.9%,73.4%,3.12,0.0,0.01,0.9%,0.6%,0.001,0.001,0.44,0.12,0.14,18.0%,18.7%,97,0.32,0.02,6.3%,63.9%,0m 57s,4.9%,0.45,4.22,0.73,0.52,0.03,1.91
https://www.hltv.org/stats/players/21969/graviti,Graviti,France,21 years,3DMAX,0.45,1.01,0.65,72.3,95.8,44.9%,0.87,15.3%,0.82,0.13,0.16,26.6%,26.6%,0.16,17.5%,0.7,0.12,0.13,25.2%,46.4%,71.7%,2.69,0.0,0.0,0.2%,0.1%,0.0004,0.0,0.42,0.11,0.13,20.0%,22.2%,112,0.3,0.01,7.3%,57.4%,1m 1s,6.5%,0.64,4.85,0.82,0.6,0.05,2.28
https://www.hltv.org/stats/players/19739/ex3rcice,Ex3rcice,France,24 years,3DMAX,0.48,1.03,0.66,71.2,91.0,44.9%,1.09,16.0%,0.39,0.1,0.13,24.6%,24.6%,0.13,20.2%,0.29,0.08,0.08,16.6%,48.7%,73.5%,2.6,0.0,0.01,1.4%,0.7%,0.001,0.001,0.51,0.11,0.14,21.3%,21.5%,108,0.57,0.02,10.4%,65.4%,1m 6s,7.4%,0.53,3.9,0.71,0.61,0.04,2.06
https://www.hltv.org/stats/players/19738/djoko,Djoko,France,27 years,3DMAX,0.62,1.05,0.68,75.0,98.7,45.6%,1.17,16.8%,0.68,0.12,0.15,27.6%,27.6%,0.15,17.3%,0.66,0.11,0.12,23.6%,47.5%,73.3%,2.62,0.0,0.01,0.7%,0.4%,0.001,0.0003,0.39,0.11,0.13,19.2%,20.5%,110,0.33,0.02,7.4%,62.0%,1m 1s,5.6%,0.66,5.75,1.03,0.56,0.04,2.19
https://www.hltv.org/stats/players/21288/venomzera,venomzera,Brazil,20 years,RED Canids,0.74,1.12,0.71,77.5,102.0,46.7%,1.23,17.9%,0.62,0.1,0.15,27.5%,27.5%,0.16,19.2%,0.78,0.13,0.12,25.0%,50.4%,71.9%,2.66,0.0,0.0,0.4%,0.3%,0.0007,0.0001,0.41,0.11,0.13,18.8%,20.5%,109,0.43,0.02,8.5%,64.6%,1m 4s,7.5%,0.5,3.75,0.88,0.59,0.03,2.06
https://www.hltv.org/stats/players/7322/apex,apEX,France,31 years,Vitality,0.66,0.99,0.69,76.8,70.8,46.5%,,16.9%,0.15,0.1,0.1,15.4%,15.4%,0.16,16.4%,0.68,0.11,0.12,23.5%,48.0%,75.8%,2.91,0.0,0.01,1.3%,0.7%,0.001,0.002,0.09,0.09,0.09,13.1%,18.7%,80,0.22,0.01,5.6%,57.8%,0m 46s,4.1%,0.57,5.65,1.12,0.43,0.05,2.38
https://www.hltv.org/stats/players/16147/cptkurtka023,cptkurtka023,Ukraine,25 years,B8,0.54,1.03,0.66,74.0,97.9,44.9%,1.04,16.0%,0.83,0.12,0.17,29.8%,29.8%,0.16,18.8%,0.62,0.11,0.12,22.9%,47.2%,73.2%,2.64,0.0,0.0,0.3%,0.2%,0.0002,0.0001,0.49,0.11,0.14,20.8%,20.8%,111,0.32,0.02,7.2%,62.8%,1m 0s,5.0%,0.35,3.82,0.71,0.42,0.03,2.27
https://www.hltv.org/stats/players/16693/flamez,flameZ,Israel,21 years,Vitality,0.71,1.12,0.7,77.9,101.0,46.9%,1.12,17.2%,0.77,0.11,0.16,30.1%,30.1%,0.15,18.6%,0.73,0.12,0.12,24.2%,49.4%,73.3%,2.9,0.0,0.01,0.8%,0.5%,0.0008,0.0005,0.45,0.11,0.14,19.6%,19.4%,111,0.49,0.02,8.2%,67.3%,1m 6s,6.9%,0.81,5.73,1.05,0.84,0.05,2.08
https://www.hltv.org/stats/players/8918/electronic,electroNic,Russia,26 years,Virtus.pro,0.84,1.08,0.73,81.9,102.8,48.6%,,18.5%,0.39,0.09,0.13,22.6%,22.6%,0.15,17.3%,0.7,0.12,0.11,22.6%,51.6%,72.9%,3.07,0.0,0.0,0.7%,0.4%,0.001,0.0005,0.35,0.1,0.14,18.4%,18.4%,109,0.45,0.02,8.4%,63.0%,1m 6s,7.7%,0.61,4.6,0.81,0.64,0.03,2.05
https://www.hltv.org/stats/players/21062/matys,MATYS,Slovakia,22 years,fnatic,0.91,1.15,0.77,82.6,111.1,49.4%,1.23,20.0%,0.71,0.12,0.16,26.5%,26.5%,0.15,15.4%,0.77,0.13,0.12,24.4%,51.8%,71.3%,2.68,0.0,0.0,0.6%,0.4%,0.001,0.0005,0.63,0.13,0.16,20.4%,19.5%,107,0.28,0.01,5.8%,67.7%,1m 0s,5.4%,0.45,3.79,0.53,0.53,0.03,2.28
https://www.hltv.org/stats/players/13666/brollan,Brollan,Sweden,22 years,MOUZ,0.75,1.11,0.71,78.5,102.0,47.3%,1.09,17.7%,0.42,0.09,0.13,24.1%,24.1%,0.14,17.3%,0.77,0.12,0.12,24.6%,50.7%,73.1%,2.97,0.0,0.01,1.1%,0.6%,0.002,0.001,0.3,0.1,0.13,18.0%,18.3%,110,0.44,0.02,8.1%,64.3%,1m 5s,5.3%,0.56,4.99,1.0,0.51,0.03,2.33
https://www.hltv.org/stats/players/16820/siuhy,siuhy,Poland,22 years,MOUZ,0.58,1.04,0.67,75.2,98.2,45.8%,0.97,16.3%,0.55,0.1,0.14,25.0%,25.0%,0.14,16.5%,0.62,0.11,0.12,22.6%,47.4%,76.2%,2.82,0.0,0.01,0.8%,0.5%,0.001,0.0006,0.23,0.08,0.12,18.2%,19.6%,112,0.37,0.02,8.0%,54.5%,1m 2s,3.7%,0.72,4.61,0.66,0.83,0.05,2.23
https://www.hltv.org/stats/players/23414/jackasmo,jackasmo,Ukraine,17 years,Passion UA,0.74,1.11,0.71,77.9,100.4,47.6%,1.19,17.7%,0.41,0.09,0.13,26.1%,26.1%,0.19,20.5%,0.33,0.09,0.09,17.9%,48.6%,68.0%,2.76,0.0,0.01,0.8%,0.4%,0.001,0.0002,0.7,0.12,0.16,22.8%,26.2%,109,0.47,0.02,9.3%,64.7%,1m 5s,7.5%,0.66,5.43,0.81,0.59,0.04,2.21
https://www.hltv.org/stats/players/21037/insani,insani,Brazil,20 years,MIBR,0.85,1.17,0.74,81.9,107.3,48.7%,1.26,18.5%,0.66,0.11,0.15,25.5%,25.5%,0.17,18.1%,0.78,0.13,0.12,24.3%,51.9%,73.0%,2.93,0.0,0.01,1.0%,0.5%,0.002,0.001,0.44,0.11,0.14,19.0%,20.7%,111,0.34,0.01,6.7%,63.6%,1m 7s,7.7%,0.64,4.88,0.8,0.6,0.05,2.35
https://www.hltv.org/stats/players/19750/drop,drop,Brazil,20 years,MIBR,0.29,1.01,0.61,67.9,86.6,42.3%,1.07,14.5%,0.71,0.11,0.15,32.8%,32.8%,0.15,23.4%,0.33,0.09,0.09,17.7%,48.0%,73.1%,2.6,0.0,0.0,0.4%,0.3%,0.0004,0.0002,0.35,0.1,0.12,20.2%,23.7%,112,0.45,0.02,9.1%,64.4%,1m 10s,11.1%,0.48,4.58,1.02,0.49,0.03,2.11
https://www.hltv.org/stats/players/3972/hunter,huNter-,Bosnia and Herzegovina,28 years,G2,0.89,1.1,0.76,82.8,105.6,49.7%,,19.3%,0.46,0.1,0.14,24.2%,24.2%,0.15,16.7%,0.64,0.11,0.1,20.6%,53.8%,76.2%,3.17,0.0,0.01,1.0%,0.7%,0.002,0.0007,0.49,0.11,0.15,19.6%,18.6%,108,0.42,0.02,8.6%,57.9%,1m 5s,6.5%,0.68,5.61,1.09,0.62,0.03,2.03
https://www.hltv.org/stats/players/18850/jimpphat,Jimpphat,Finland,18 years,MOUZ,0.81,1.16,0.73,79.1,98.9,48.5%,1.16,18.5%,0.39,0.09,0.12,27.0%,27.0%,0.15,21.8%,0.26,0.07,0.07,13.9%,53.2%,75.8%,3.0,0.0,0.0,0.5%,0.3%,0.0003,0.0,0.68,0.12,0.16,22.4%,21.5%,108,0.7,0.03,11.8%,64.5%,1m 12s,10.6%,0.48,4.91,1.02,0.44,0.03,2.26
https://www.hltv.org/stats/players/21972/neityu,Neityu,France,19 years,ENCE,0.57,1.07,0.67,75.1,94.6,46.0%,1.07,16.1%,0.69,0.12,0.15,30.0%,30.0%,0.19,21.1%,0.28,0.08,0.08,16.6%,48.8%,70.3%,2.93,0.0,0.0,0.5%,0.3%,0.0004,0.0008,0.65,0.12,0.15,22.2%,25.9%,112,0.48,0.02,9.3%,57.9%,1m 7s,6.0%,0.65,5.61,0.87,0.54,0.05,2.31
https://www.hltv.org/stats/players/23685/zweih,zweih,Russia,17 years,Nemiga,0.74,1.08,0.71,77.2,97.5,47.7%,1.11,17.9%,0.4,0.1,0.13,26.2%,26.2%,0.19,19.7%,0.53,0.1,0.1,20.1%,51.0%,72.1%,2.8,0.0,0.0,0.6%,0.4%,0.0003,0.0003,0.6,0.11,0.15,20.8%,29.0%,108,0.44,0.02,9.8%,71.7%,1m 4s,5.5%,0.34,4.29,0.67,0.36,0.02,2.18
https://www.hltv.org/stats/players/15165/blamef,blameF,Denmark,27 years,fnatic,0.9,1.23,0.76,85.2,108.1,50.9%,1.17,18.9%,0.09,0.07,0.1,20.6%,20.6%,0.15,19.5%,0.73,0.12,0.08,20.6%,59.7%,75.1%,3.3,0.0,0.01,0.8%,0.5%,0.001,0.0009,0.39,0.1,0.14,18.9%,18.8%,112,0.72,0.03,14.9%,57.0%,1m 11s,13.5%,0.72,7.2,1.59,0.54,0.04,2.39
