full_url,player,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,clutching,utility
https://www.hltv.org/stats/players/23801/umi,Umi,0/100,0.65,0.42,45.6,67.1,34.9%,,7.0%,56/100,0.14,0.14,25.0%,25.0%,0.28,23.3%,35/100,0.07,0.19,25.6%,27.3%,66.7%,2.44,0/100,0.00,0.0%,-,0.0,0.0,66/100,47/100,39/100
https://www.hltv.org/stats/players/22092/unknxwn,unknxwn,86/100,1.08,0.74,80.9,114.5,48.6%,1.09,19.2%,57/100,0.13,0.14,25.5%,25.5%,0.17,15.5%,65/100,0.12,0.10,21.8%,53.4%,62.7%,2.98,0/100,0.00,0.1%,0.1%,0.0,0.0,66/100,36/100,18/100
https://www.hltv.org/stats/players/21968/unshaark,unshaark,26/100,0.95,0.59,68.4,88.2,41.5%,1.09,14.0%,88/100,0.13,0.17,31.5%,31.5%,0.15,19.7%,46/100,0.09,0.12,21.6%,43.5%,72.0%,2.69,0/100,0.01,0.9%,0.5%,0.001,0.0004,45/100,42/100,65/100
https://www.hltv.org/stats/players/17153/uqlutzavr,uQlutzavr,62/100,1.04,0.68,75.6,99.2,46.2%,1.08,16.7%,58/100,0.11,0.15,23.7%,23.7%,0.13,16.8%,44/100,0.10,0.10,19.3%,49.4%,70.2%,2.82,1/100,0.01,1.6%,1.0%,0.002,0.002,37/100,39/100,59/100
https://www.hltv.org/stats/players/22181/urban0,urban0,74/100,1.11,0.70,79.4,106.2,47.6%,1.11,17.4%,64/100,0.12,0.14,28.1%,28.1%,0.21,18.7%,80/100,0.13,0.12,25.6%,51.5%,68.9%,2.90,0/100,0.00,0.4%,0.2%,0.001,0.0003,62/100,28/100,48/100
https://www.hltv.org/stats/players/22639/urururkin,uRuRuRkiN,75/100,1.08,0.72,78.5,110.3,49.2%,1.08,17.2%,70/100,0.11,0.15,47.8%,47.8%,0.13,15.3%,29/100,0.08,0.06,14.8%,57.4%,61.3%,2.53,0/100,0.00,0.0%,-,0.0,0.0,85/100,74/100,27/100
https://www.hltv.org/stats/players/22935/uulis,uulis,62/100,1.06,0.69,74.2,99.2,47.3%,0.99,16.8%,38/100,0.10,0.13,25.2%,25.2%,0.16,17.9%,48/100,0.10,0.07,17.4%,57.8%,68.9%,2.89,0/100,0.00,0.3%,0.3%,0.0,0.0005,68/100,73/100,35/100
https://www.hltv.org/stats/players/22411/uwrr,uwrr,17/100,0.85,0.58,67.2,94.4,42.5%,0.68,12.1%,35/100,0.10,0.13,28.6%,28.6%,0.19,15.5%,48/100,0.09,0.16,24.7%,34.9%,80.0%,2.76,2/100,0.02,2.9%,1.7%,0.0,0.01,24/100,40/100,41/100
https://www.hltv.org/stats/players/24022/uzman,Uzman,19/100,0.94,0.54,62.0,69.8,34.3%,,14.9%,63/100,0.09,0.16,0.0%,0.0%,0.22,32.8%,58/100,0.10,0.07,17.9%,58.3%,85.7%,1.88,19/100,0.10,18.9%,9.0%,0.01,0.04,50/100,62/100,6/100
https://www.hltv.org/stats/players/18854/v0r4yn,V0R4yn,8/100,0.81,0.56,63.7,94.3,40.5%,1.21,10.6%,21/100,0.11,0.09,15.4%,15.4%,0.10,16.3%,53/100,0.11,0.11,22.0%,48.0%,41.7%,1.70,76/100,0.24,42.9%,18.1%,0.05,0.04,1/100,60/100,49/100
https://www.hltv.org/stats/players/23133/v1,V1,15/100,0.85,0.56,65.8,95.7,40.4%,0.76,12.6%,35/100,0.10,0.14,20.8%,20.8%,0.16,16.7%,30/100,0.08,0.11,19.3%,42.5%,68.4%,2.48,5/100,0.03,5.3%,2.3%,0.006,0.004,61/100,46/100,37/100
https://www.hltv.org/stats/players/23819/v1per,V1per,0/100,0.47,0.33,41.6,78.0,30.0%,,3.3%,50/100,0.13,0.13,33.3%,33.3%,0.07,6.7%,48/100,0.10,0.10,20.0%,50.0%,66.7%,1.40,6/100,0.03,10.0%,3.3%,0.0,0.03,59/100,6/100,27/100
https://www.hltv.org/stats/players/23438/v1spel,v1spel,87/100,1.14,0.75,79.9,106.3,49.6%,1.30,20.0%,42/100,0.10,0.13,23.9%,23.9%,0.18,16.7%,39/100,0.09,0.10,19.4%,47.0%,67.9%,3.05,14/100,0.08,10.7%,6.1%,0.02,0.01,72/100,65/100,46/100
https://www.hltv.org/stats/players/24208/v1trage,v1trage,89/100,1.33,0.83,77.3,81.0,53.9%,,22.5%,59/100,0.10,0.14,28.6%,28.6%,0.11,21.6%,89/100,0.19,0.07,25.5%,73.1%,63.2%,2.27,71/100,0.25,30.2%,16.7%,0.06,0.07,80/100,73/100,48/100
https://www.hltv.org/stats/players/23625/v4no,v4NO,6/100,0.83,0.56,60.6,82.9,43.2%,,10.4%,41/100,0.11,0.12,28.6%,28.6%,0.14,19.2%,26/100,0.08,0.07,14.9%,54.3%,60.0%,1.86,73/100,0.23,40.8%,18.8%,0.05,0.05,30/100,65/100,49/100
https://www.hltv.org/stats/players/22192/vacancy,Vacancy,44/100,0.98,0.65,72.8,99.0,44.6%,0.91,15.0%,61/100,0.12,0.15,21.9%,21.9%,0.17,16.9%,67/100,0.12,0.13,24.2%,47.8%,67.1%,2.80,0/100,0.01,0.8%,0.4%,0.0002,0.0007,48/100,49/100,43/100
https://www.hltv.org/stats/players/9031/valde,valde,77/100,1.07,0.72,78.7,101.0,48.1%,,17.9%,43/100,0.10,0.13,26.6%,26.6%,0.15,18.7%,39/100,0.09,0.08,16.6%,54.3%,74.8%,3.05,0/100,0.01,0.7%,0.4%,0.001,0.0006,43/100,45/100,79/100
https://www.hltv.org/stats/players/16323/valiance,Valiance,67/100,1.09,0.70,75.5,94.7,46.8%,1.20,17.3%,53/100,0.10,0.14,28.4%,28.4%,0.14,19.5%,33/100,0.08,0.07,15.9%,52.9%,74.5%,2.67,5/100,0.03,4.6%,2.5%,0.007,0.005,57/100,48/100,50/100
https://www.hltv.org/stats/players/20432/valon,vAloN,50/100,1.01,0.65,74.7,97.2,45.7%,1.07,15.3%,58/100,0.11,0.14,30.9%,30.9%,0.17,17.7%,33/100,0.09,0.08,16.7%,51.5%,71.2%,2.89,0/100,0.00,0.3%,0.1%,0.0003,0.0,55/100,64/100,44/100
https://www.hltv.org/stats/players/22841/valulu,valulu,13/100,0.82,0.57,61.9,85.1,41.5%,1.03,12.9%,20/100,0.10,0.11,26.1%,26.1%,0.12,16.8%,10/100,0.05,0.06,10.8%,48.3%,65.1%,2.18,2/100,0.02,2.9%,1.6%,0.002,0.001,60/100,64/100,16/100
https://www.hltv.org/stats/players/24644/vancekk,VanceKK,28/100,1.00,0.62,69.6,89.1,43.4%,,13.3%,25/100,0.10,0.11,23.1%,23.1%,0.20,22.3%,68/100,0.12,0.08,19.9%,60.6%,70.0%,1.85,93/100,0.39,62.1%,26.5%,0.10,0.10,81/100,9/100,32/100
https://www.hltv.org/stats/players/23844/vanderlande,Vanderlande,0/100,0.32,0.33,41.9,85.0,25.6%,,7.0%,3/100,0.07,0.09,11.1%,11.1%,0.09,7.0%,28/100,0.05,0.21,25.6%,18.2%,0.0%,1.19,47/100,0.12,35.7%,7.0%,0.05,0.0,0/100,15/100,3/100
https://www.hltv.org/stats/players/22111/vanessa,vanessa,45/100,1.08,0.65,70.8,84.7,44.7%,0.99,15.7%,46/100,0.10,0.13,24.6%,24.6%,0.16,25.1%,21/100,0.07,0.07,13.8%,48.6%,79.7%,2.91,0/100,0.00,0.2%,0.1%,0.0,0.0,58/100,79/100,72/100
https://www.hltv.org/stats/players/23825/vanillaicey,vanillaicey,28/100,0.79,0.61,67.1,105.1,45.9%,,14.4%,5/100,0.06,0.09,21.7%,21.7%,0.13,6.8%,42/100,0.09,0.16,24.7%,36.1%,38.5%,2.21,77/100,0.23,38.2%,15.8%,0.07,0.02,31/100,20/100,27/100
https://www.hltv.org/stats/players/17067/vark,varK,73/100,1.09,0.74,73.1,95.6,49.6%,1.03,18.4%,44/100,0.10,0.14,20.0%,20.0%,0.10,13.5%,71/100,0.12,0.11,23.1%,53.1%,61.8%,1.86,93/100,0.40,53.5%,29.4%,0.10,0.09,74/100,66/100,20/100
https://www.hltv.org/stats/players/23143/ve1nzo,ve1nzo,53/100,1.02,0.69,70.4,98.0,46.7%,0.98,16.2%,31/100,0.10,0.12,38.9%,38.9%,0.16,16.9%,60/100,0.11,0.12,22.8%,47.8%,66.7%,2.93,0/100,0.00,0.5%,0.3%,0.0,0.0,71/100,66/100,58/100
https://www.hltv.org/stats/players/22179/veccil,Veccil,35/100,0.88,0.63,69.3,97.3,42.3%,0.97,14.9%,9/100,0.08,0.11,18.9%,18.9%,0.12,14.6%,24/100,0.07,0.12,18.8%,38.3%,71.7%,2.41,0/100,0.00,0.7%,0.3%,0.002,0.0,32/100,38/100,37/100
https://www.hltv.org/stats/players/15204/vegi,Vegi,65/100,1.05,0.69,76.2,102.4,46.8%,1.18,16.8%,49/100,0.10,0.14,25.2%,25.2%,0.14,16.5%,52/100,0.10,0.11,21.2%,47.4%,71.3%,2.81,1/100,0.01,1.1%,0.7%,0.003,0.001,45/100,37/100,28/100
https://www.hltv.org/stats/players/20151/vein,vein,12/100,0.85,0.56,64.9,88.4,41.1%,0.87,11.7%,91/100,0.15,0.18,30.2%,30.2%,0.15,18.6%,15/100,0.07,0.10,16.6%,40.0%,67.2%,2.62,1/100,0.01,2.6%,1.4%,0.001,0.005,51/100,33/100,70/100
https://www.hltv.org/stats/players/20448/ven9,ven9,32/100,0.96,0.65,67.1,88.6,45.4%,1.01,13.9%,76/100,0.10,0.18,28.1%,28.1%,0.12,13.3%,57/100,0.11,0.12,22.3%,47.7%,67.3%,2.37,9/100,0.05,8.1%,4.9%,0.01,0.02,34/100,28/100,32/100
https://www.hltv.org/stats/players/21288/venomzera,venomzera,74/100,1.12,0.71,77.5,102.0,46.7%,1.23,17.9%,62/100,0.10,0.15,27.5%,27.5%,0.16,19.2%,78/100,0.13,0.12,25.0%,50.4%,71.9%,2.66,0/100,0.00,0.4%,0.3%,0.0007,0.0001,41/100,43/100,50/100
https://www.hltv.org/stats/players/21908/verbal4buser,verbal4buser,15/100,0.77,0.54,62.5,90.7,36.5%,1.14,13.8%,26/100,0.11,0.10,25.0%,25.0%,0.12,16.8%,13/100,0.05,0.12,17.4%,31.0%,66.7%,2.59,2/100,0.02,3.3%,1.8%,0.0,0.0,15/100,33/100,13/100
https://www.hltv.org/stats/players/19732/versa,versa,69/100,1.08,0.70,77.0,97.9,47.0%,1.14,17.3%,45/100,0.10,0.14,24.6%,24.6%,0.14,17.9%,47/100,0.10,0.09,18.2%,53.2%,74.0%,2.73,21/100,0.10,14.4%,8.1%,0.03,0.03,30/100,54/100,61/100
https://www.hltv.org/stats/players/17316/vert,Vert,18/100,0.97,0.59,66.9,85.2,43.2%,1.01,12.5%,70/100,0.12,0.15,27.2%,27.2%,0.16,22.0%,24/100,0.08,0.09,16.8%,46.6%,67.6%,2.71,0/100,0.00,0.8%,0.5%,0.0004,0.0,49/100,48/100,68/100
https://www.hltv.org/stats/players/24205/verttzzz,Verttzzz,1/100,0.76,0.42,56.3,80.4,34.9%,,7.0%,37/100,0.05,0.14,33.3%,33.3%,0.21,20.9%,65/100,0.12,0.21,32.6%,35.7%,60.0%,2.42,0/100,0.00,0.0%,-,0.0,0.0,4/100,53/100,48/100
https://www.hltv.org/stats/players/24565/vhs,vhs,20/100,0.78,0.58,61.6,87.2,39.1%,,14.7%,66/100,0.12,0.16,24.1%,24.1%,0.11,14.7%,45/100,0.08,0.19,26.3%,29.3%,83.3%,2.19,0/100,0.00,0.0%,-,0.0,0.0,12/100,25/100,43/100
https://www.hltv.org/stats/players/18780/victoria,Victoria,56/100,1.07,0.69,71.6,94.4,47.6%,1.09,16.5%,40/100,0.10,0.13,25.5%,25.5%,0.11,15.8%,76/100,0.13,0.09,21.9%,57.2%,72.7%,1.98,93/100,0.39,55.3%,29.8%,0.10,0.09,33/100,62/100,56/100
https://www.hltv.org/stats/players/22062/vicu,vicu,93/100,1.25,0.80,82.7,106.3,52.0%,1.23,20.4%,42/100,0.10,0.12,23.8%,23.8%,0.15,16.8%,79/100,0.13,0.08,21.0%,60.5%,80.2%,2.48,92/100,0.36,45.3%,26.0%,0.10,0.08,43/100,85/100,71/100
https://www.hltv.org/stats/players/23106/viggo,Viggo,56/100,0.97,0.67,77.8,103.8,46.4%,0.96,15.1%,32/100,0.09,0.14,23.3%,23.3%,0.19,14.0%,82/100,0.18,0.21,39.0%,46.2%,66.7%,2.78,2/100,0.01,1.0%,0.6%,0.006,0.0,20/100,43/100,45/100
https://www.hltv.org/stats/players/23065/vii,Vii,15/100,0.88,0.57,62.4,87.4,40.7%,1.19,13.2%,78/100,0.10,0.18,33.8%,33.8%,0.14,20.2%,33/100,0.08,0.11,19.7%,42.0%,72.4%,2.25,0/100,0.00,0.5%,0.3%,0.0,0.0,18/100,25/100,22/100
https://www.hltv.org/stats/players/22658/viktha,Viktha,55/100,1.02,0.69,73.9,95.4,46.9%,0.91,15.6%,20/100,0.10,0.11,19.1%,19.1%,0.17,18.5%,24/100,0.08,0.09,16.7%,46.3%,69.1%,2.61,0/100,0.01,0.8%,0.4%,0.001,0.0,47/100,55/100,23/100
https://www.hltv.org/stats/players/23193/vilby,VILBy,28/100,0.99,0.61,69.3,90.5,43.1%,0.95,14.0%,65/100,0.12,0.14,29.3%,29.3%,0.20,22.5%,35/100,0.09,0.10,18.2%,47.7%,72.2%,2.70,0/100,0.00,0.5%,0.3%,0.0004,0.0,47/100,48/100,66/100
https://www.hltv.org/stats/players/1572/vilga,vilga,79/100,1.03,0.72,81.1,90.2,48.0%,,17.9%,39/100,0.11,0.12,21.6%,21.6%,0.18,16.8%,71/100,0.12,0.11,22.7%,51.5%,74.2%,3.11,10/100,0.06,8.4%,4.4%,0.01,0.01,16/100,33/100,70/100
https://www.hltv.org/stats/players/22145/villeboe,Villeboe,12/100,0.82,0.55,66.2,92.6,39.3%,1.01,11.6%,60/100,0.12,0.15,28.3%,28.3%,0.14,15.7%,36/100,0.08,0.15,23.0%,36.1%,60.0%,2.46,0/100,0.01,1.3%,0.7%,0.0,0.0,73/100,53/100,53/100
https://www.hltv.org/stats/players/23166/vin3,vin3,80/100,1.03,0.72,79.6,110.3,47.7%,1.20,18.7%,33/100,0.09,0.13,17.1%,17.1%,0.18,14.5%,22/100,0.07,0.12,19.4%,36.4%,65.0%,3.15,0/100,0.00,0.5%,0.4%,0.0,0.0,58/100,46/100,44/100
https://www.hltv.org/stats/players/22109/vinaabeast,vinaabEAST,41/100,0.99,0.64,70.8,95.1,43.1%,1.07,15.4%,69/100,0.11,0.15,31.2%,31.2%,0.16,19.3%,36/100,0.09,0.11,19.8%,43.9%,71.8%,2.55,2/100,0.01,2.3%,1.1%,0.004,0.001,54/100,44/100,50/100
https://www.hltv.org/stats/players/21116/vincso,vincso,28/100,0.92,0.60,69.7,84.5,42.3%,1.08,13.9%,67/100,0.11,0.15,30.5%,30.5%,0.15,19.6%,16/100,0.06,0.08,14.4%,43.3%,77.8%,2.68,0/100,0.01,1.2%,0.7%,0.0,0.0,69/100,47/100,73/100
https://www.hltv.org/stats/players/12822/vini,VINI,48/100,1.04,0.65,72.7,92.0,44.2%,1.05,15.7%,56/100,0.10,0.14,27.7%,27.7%,0.14,20.4%,42/100,0.09,0.10,19.1%,48.3%,74.4%,2.81,1/100,0.01,1.4%,0.7%,0.002,0.0009,27/100,41/100,58/100
https://www.hltv.org/stats/players/22875/virez,VireZ,16/100,0.93,0.60,63.7,87.1,41.8%,1.01,12.5%,43/100,0.12,0.13,21.7%,21.7%,0.13,20.6%,35/100,0.09,0.10,19.4%,45.9%,64.4%,1.89,79/100,0.24,40.8%,19.8%,0.05,0.06,50/100,72/100,52/100
https://www.hltv.org/stats/players/20238/viridian,viridian,29/100,0.98,0.62,67.7,84.9,43.4%,1.01,14.4%,33/100,0.10,0.12,25.3%,25.3%,0.13,19.2%,39/100,0.09,0.08,17.4%,52.5%,69.2%,2.11,87/100,0.26,42.1%,19.9%,0.06,0.06,43/100,72/100,69/100
https://www.hltv.org/stats/players/20375/virree,virree,41/100,0.97,0.63,73.6,97.5,43.6%,0.89,14.4%,58/100,0.10,0.16,22.1%,22.1%,0.15,17.6%,61/100,0.11,0.13,24.2%,45.4%,65.0%,2.73,1/100,0.01,1.7%,0.8%,0.002,0.001,10/100,52/100,58/100
https://www.hltv.org/stats/players/22476/virtuoso,virtuoso,38/100,1.02,0.64,70.4,90.1,44.2%,1.08,14.9%,71/100,0.12,0.15,30.9%,30.9%,0.17,21.8%,39/100,0.09,0.09,18.4%,49.2%,72.3%,2.65,6/100,0.04,5.5%,2.7%,0.008,0.006,71/100,50/100,51/100
https://www.hltv.org/stats/players/23346/vision,vision,41/100,1.00,0.65,69.9,93.7,44.6%,1.10,15.4%,52/100,0.10,0.14,20.6%,20.6%,0.16,17.6%,32/100,0.09,0.09,17.3%,49.2%,70.0%,2.51,0/100,0.00,0.5%,0.3%,0.001,0.0,38/100,55/100,52/100
https://www.hltv.org/stats/players/20904/vital,ViTaL,41/100,1.03,0.63,72.9,93.7,42.8%,1.02,14.9%,62/100,0.10,0.15,27.9%,27.9%,0.21,21.6%,48/100,0.09,0.11,20.6%,46.0%,76.4%,2.96,1/100,0.01,1.5%,0.9%,0.002,0.0,28/100,53/100,67/100
https://www.hltv.org/stats/players/23571/viva,viva,26/100,0.88,0.60,68.3,92.8,43.0%,,14.0%,86/100,0.12,0.18,33.3%,33.3%,0.19,16.0%,24/100,0.08,0.10,18.5%,43.2%,56.2%,1.98,16/100,0.09,14.8%,5.5%,0.02,0.02,52/100,4/100,19/100
https://www.hltv.org/stats/players/23344/w0mbat,w0mbat,33/100,0.84,0.63,68.1,112.5,42.7%,0.76,14.6%,26/100,0.09,0.13,0.0%,0.0%,0.11,9.8%,10/100,0.05,0.09,13.4%,36.4%,75.0%,2.46,3/100,0.02,3.8%,3.7%,0.0,0.0,59/100,42/100,59/100
https://www.hltv.org/stats/players/20127/w0nderful,w0nderful,81/100,1.20,0.76,76.6,97.1,51.4%,1.23,18.7%,27/100,0.09,0.11,24.5%,24.5%,0.10,18.7%,55/100,0.11,0.06,16.8%,63.3%,74.4%,2.12,91/100,0.32,41.8%,24.8%,0.08,0.07,64/100,71/100,48/100
https://www.hltv.org/stats/players/16831/w1,w1,50/100,1.03,0.65,74.0,94.5,44.5%,1.01,15.6%,25/100,0.08,0.12,23.0%,23.0%,0.14,20.0%,37/100,0.09,0.09,18.4%,48.4%,72.8%,2.83,0/100,0.01,1.0%,0.5%,0.002,0.001,26/100,51/100,37/100
https://www.hltv.org/stats/players/24358/w1dow,w1dow,34/100,0.87,0.59,69.6,100.5,39.7%,,15.7%,16/100,0.07,0.11,33.3%,33.3%,0.21,14.0%,35/100,0.08,0.10,18.2%,45.5%,90.0%,2.17,3/100,0.02,2.8%,0.8%,0.008,0.0,43/100,65/100,24/100
https://www.hltv.org/stats/players/24118/w1ldg2,W1LDG2,91/100,1.13,0.73,86.4,100.9,51.2%,,22.0%,67/100,0.22,0.15,0.0%,0.0%,0.32,19.5%,37/100,0.10,0.02,12.2%,80.0%,25.0%,3.34,0/100,0.00,0.0%,-,0.0,0.0,96/100,90/100,48/100
https://www.hltv.org/stats/players/23885/w1nston,w1nstoN,54/100,0.98,0.66,71.1,99.1,43.6%,,17.3%,63/100,0.09,0.17,20.0%,20.0%,0.20,18.4%,61/100,0.11,0.14,24.6%,43.2%,73.7%,2.79,2/100,0.02,2.5%,1.1%,0.006,0.006,93/100,84/100,71/100
https://www.hltv.org/stats/players/14359/w1nt3r,w1nt3r,43/100,1.00,0.64,72.0,90.3,44.7%,1.06,15.1%,34/100,0.10,0.12,24.0%,24.0%,0.13,19.3%,17/100,0.06,0.07,13.4%,48.6%,72.7%,2.64,2/100,0.01,2.2%,1.3%,0.002,0.002,43/100,63/100,43/100
https://www.hltv.org/stats/players/24079/w1sely,w1sely,33/100,0.92,0.62,69.2,88.8,42.3%,,14.5%,41/100,0.09,0.13,26.6%,26.6%,0.15,22.5%,15/100,0.06,0.06,12.3%,50.0%,68.8%,2.59,0/100,0.00,0.8%,0.4%,0.001,0.0,65/100,82/100,35/100
https://www.hltv.org/stats/players/23206/w4rden,w4rden,47/100,0.91,0.64,73.0,103.0,45.2%,1.03,15.7%,38/100,0.10,0.13,26.5%,26.5%,0.16,15.4%,18/100,0.07,0.09,15.7%,44.3%,70.4%,2.78,3/100,0.02,3.6%,1.8%,0.005,0.005,54/100,41/100,29/100
https://www.hltv.org/stats/players/24311/wadeshot,Wadeshot,98/100,1.27,0.83,87.8,114.2,53.0%,,22.7%,63/100,0.07,0.16,30.0%,30.0%,0.18,17.7%,57/100,0.12,0.06,17.1%,67.7%,61.9%,3.00,5/100,0.03,3.3%,1.7%,0.01,0.01,72/100,79/100,8/100
https://www.hltv.org/stats/players/21097/wait,wait,11/100,0.87,0.55,65.1,85.7,40.1%,0.91,11.5%,44/100,0.11,0.13,31.3%,31.3%,0.15,20.1%,20/100,0.08,0.09,17.0%,44.7%,62.5%,2.60,0/100,0.00,0.2%,0.1%,0.0,0.0,28/100,72/100,35/100
https://www.hltv.org/stats/players/17929/walco,Walco,49/100,1.01,0.65,72.6,95.1,44.4%,1.03,15.9%,45/100,0.10,0.14,23.5%,23.5%,0.14,17.7%,64/100,0.11,0.12,23.0%,47.6%,73.2%,2.73,1/100,0.01,1.6%,0.8%,0.002,0.002,30/100,45/100,87/100
https://www.hltv.org/stats/players/23050/waldee,Waldee,62/100,1.05,0.68,75.9,95.8,46.7%,1.13,16.5%,58/100,0.10,0.15,24.5%,24.5%,0.19,20.3%,51/100,0.10,0.09,19.7%,51.9%,68.8%,2.90,0/100,0.00,0.6%,0.3%,0.0,0.0,59/100,67/100,48/100
https://www.hltv.org/stats/players/24518/wallen,walleN,99/100,1.31,0.86,91.2,128.6,54.3%,,21.2%,86/100,0.20,0.15,46.7%,46.7%,0.19,14.6%,87/100,0.16,0.10,25.8%,61.5%,58.3%,3.11,6/100,0.03,3.1%,2.0%,0.01,0.0,92/100,7/100,57/100
https://www.hltv.org/stats/players/23645/wallner,WallneR,0/100,0.55,0.35,48.8,63.1,27.8%,,7.6%,65/100,0.13,0.15,40.0%,40.0%,0.15,20.3%,9/100,0.04,0.13,16.5%,23.1%,66.7%,1.75,0/100,0.00,0.0%,-,0.0,0.0,7/100,33/100,35/100
https://www.hltv.org/stats/players/24294/wallz1k,wallz1k,1/100,0.82,0.51,55.6,79.3,39.1%,,8.0%,17/100,0.09,0.10,25.0%,25.0%,0.15,20.7%,82/100,0.15,0.14,28.7%,52.0%,46.2%,1.61,66/100,0.25,48.9%,23.0%,0.02,0.08,0/100,77/100,46/100
https://www.hltv.org/stats/players/18928/wangj,WANGJ,48/100,1.00,0.67,70.7,96.9,46.6%,1.06,15.7%,32/100,0.10,0.13,23.3%,23.3%,0.12,15.3%,50/100,0.10,0.09,19.3%,51.7%,73.1%,1.98,85/100,0.26,39.1%,19.5%,0.07,0.06,38/100,44/100,31/100
https://www.hltv.org/stats/players/24688/warbringer,warbringer,11/100,0.90,0.57,66.1,76.5,45.2%,,9.7%,53/100,0.13,0.14,12.5%,12.5%,0.23,24.2%,19/100,0.06,0.06,12.9%,50.0%,75.0%,2.54,0/100,0.00,0.0%,-,0.0,0.0,97/100,76/100,56/100
https://www.hltv.org/stats/players/11889/warden,Warden,43/100,0.96,0.64,71.7,96.3,44.4%,0.81,15.1%,55/100,0.11,0.14,28.4%,28.4%,0.14,13.8%,40/100,0.09,0.10,19.7%,47.8%,63.2%,2.38,25/100,0.12,19.1%,8.6%,0.03,0.02,45/100,39/100,54/100
https://www.hltv.org/stats/players/18731/wasink,wasiNk,31/100,0.95,0.61,70.4,93.9,42.4%,0.89,14.1%,54/100,0.11,0.14,26.7%,26.7%,0.14,17.9%,40/100,0.09,0.11,20.4%,44.7%,68.4%,2.76,5/100,0.03,4.9%,2.4%,0.007,0.005,36/100,41/100,80/100
https://www.hltv.org/stats/players/8727/waterfallz,waterfaLLZ,58/100,1.00,0.68,72.3,78.3,46.5%,,16.8%,9/100,0.09,0.09,15.5%,15.5%,0.12,15.5%,72/100,0.12,0.11,22.5%,52.7%,72.5%,2.08,92/100,0.35,50.4%,26.3%,0.09,0.08,10/100,36/100,54/100
https://www.hltv.org/stats/players/21317/watts,watts,35/100,0.96,0.63,69.2,87.5,43.9%,0.76,14.9%,35/100,0.10,0.12,27.7%,27.7%,0.13,19.5%,17/100,0.07,0.09,16.8%,43.5%,59.4%,2.67,0/100,0.00,0.2%,0.1%,0.0,0.0,52/100,64/100,30/100
https://www.hltv.org/stats/players/21716/wazz,waZz,11/100,0.82,0.53,64.7,90.3,38.5%,0.95,12.3%,54/100,0.10,0.16,19.8%,19.8%,0.16,16.7%,54/100,0.10,0.15,25.4%,40.4%,61.1%,2.38,0/100,0.00,0.8%,0.4%,0.0,0.003,15/100,38/100,38/100
https://www.hltv.org/stats/players/24258/wd,WD,5/100,0.62,0.55,60.3,151.4,35.5%,,9.7%,48/100,0.06,0.19,0.0%,0.0%,0.06,6.5%,29/100,0.06,0.03,9.7%,66.7%,100.0%,1.61,29/100,0.13,23.5%,6.5%,0.03,0.03,18/100,73/100,2/100
https://www.hltv.org/stats/players/23542/weaver,wEAVER,44/100,1.01,0.64,71.1,96.3,42.3%,1.07,16.0%,76/100,0.10,0.17,38.5%,38.5%,0.16,19.2%,49/100,0.10,0.08,18.6%,54.4%,67.7%,2.61,0/100,0.00,0.0%,-,0.0,0.0,28/100,40/100,40/100
https://www.hltv.org/stats/players/23746/weedfly,Weedfly,54/100,0.89,0.67,76.5,153.4,42.4%,,15.2%,80/100,0.18,0.18,16.7%,16.7%,0.18,15.2%,45/100,0.09,0.18,27.3%,33.3%,0.0%,3.09,0/100,0.00,0.0%,-,0.0,0.0,3/100,56/100,40/100
https://www.hltv.org/stats/players/23109/weeza,Weeza,30/100,0.92,0.62,70.1,101.9,43.2%,0.98,13.5%,67/100,0.11,0.16,24.0%,24.0%,0.20,16.0%,61/100,0.11,0.16,26.7%,40.3%,68.2%,2.57,3/100,0.02,3.2%,1.5%,0.005,0.005,55/100,37/100,25/100
https://www.hltv.org/stats/players/15750/welho,Welho,30/100,0.93,0.61,69.8,93.8,42.0%,0.95,14.1%,19/100,0.07,0.12,24.4%,24.4%,0.18,20.4%,19/100,0.07,0.10,16.8%,40.5%,72.8%,2.66,0/100,0.00,0.7%,0.3%,0.0007,0.0,45/100,34/100,58/100
https://www.hltv.org/stats/players/24338/welnic,welnic,13/100,0.83,0.57,65.3,91.6,40.8%,,11.8%,30/100,0.10,0.12,25.0%,25.0%,0.14,18.4%,15/100,0.07,0.10,16.3%,40.0%,68.8%,2.09,0/100,0.00,0.0%,-,0.0,0.0,61/100,39/100,12/100
https://www.hltv.org/stats/players/24068/wenba,Wenba,47/100,1.01,0.68,69.5,94.4,47.8%,,15.6%,27/100,0.09,0.12,25.4%,25.4%,0.11,16.1%,41/100,0.09,0.08,16.9%,54.7%,74.1%,2.08,82/100,0.26,38.2%,20.0%,0.06,0.05,41/100,62/100,55/100
