demo,player,side,round,secs_alive,event,tick,technique,stop_ms,speed_before,speed_after,crouch,shot_after,shot_delay_ms,speed_at_shot,overshoot,yaw_move_deg,kind,depth_u,out_ms,total_ms,returned,peak_speed,walk_frac,yaw_swing_deg,shots,lat_ratio,shift_peek
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137512,counterstrafe,78.125,159.5269317626953,17.63800048828125,0.0,1.0,140.625,23.42034339904785,1.0,0.0,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137520,counterstrafe,203.125,159.5269317626953,29.912792205810547,0.0,1.0,15.625,23.42034339904785,1.0,1.0619049072265625,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137553,counterstrafe,62.5,150.13055419921875,29.448101043701172,0.0,0.0,,,1.0,0.24993896484375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137593,counterstrafe,78.125,168.60792541503906,21.77581787109375,0.0,1.0,78.125,57.65293502807617,1.0,0.1874542236328125,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137630,counterstrafe,78.125,156.9771728515625,13.495488166809082,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,137666,counterstrafe,78.125,171.9505615234375,33.01899337768555,0.0,1.0,125.0,19.764509201049805,1.0,0.156219482421875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,138553,counterstrafe,187.5,152.82797241210938,33.593753814697266,0.0,0.0,,,1.0,0.0624847412109375,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,138574,counterstrafe,93.75,154.84674072265625,13.80827808380127,0.0,0.0,,,1.0,0.0,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,stop,139129,counterstrafe,93.75,163.70083618164062,30.92166519165039,0.0,0.0,,,0.0,1.24969482421875,,,,,,,,,,,
pilot_mirage,B0Tmaks,CT,18,56.484375,peek,136140,,,,,,,,,,,traversal,168.64922926884745,1078.125,2640.625,1.0,219.57737731933594,0.0,108.90267944335938,1.0,0.5909247493662125,0.0
pilot_mirage,B0Tmaks,CT,18,56.484375,peek,138444,,,,,,,,,,,jiggle,16.342139774822346,250.0,250.0,1.0,103.7538833618164,0.7647058823529411,0.093719482421875,0.0,65.75606474202412,1.0
pilot_mirage,B0Tmaks,CT,18,56.484375,peek,138503,,,,,,,,,,,jiggle,25.717397978232665,796.875,796.875,1.0,152.82797241210938,0.17307692307692307,1.031005859375,0.0,43.718951263295764,0.0
pilot_mirage,B0Tmaks,CT,18,56.484375,peek,138708,,,,,,,,,,,traversal,169.2814988379527,1484.375,4984.375,0.0,119.60206604003906,0.96875,34.2701416015625,0.0,0.7876357420205268,1.0
pilot_mirage,B0Tmaks,T,0,39.015625,stop,1891,release,15.625,240.0357666015625,16.7451171875,0.0,0.0,,,1.0,0.062469482421875,,,,,,,,,,,
pilot_mirage,B0Tmaks,T,0,39.015625,stop,1959,counterstrafe,15.625,155.328125,19.300945281982422,0.0,0.0,,,1.0,0.3436737060546875,,,,,,,,,,,
pilot_mirage,B0Tmaks,T,0,39.015625,stop,1985,counterstrafe,78.125,156.8382110595703,32.6660041809082,0.0,0.0,,,1.0,3.717498779296875,,,,,,,,,,,
