full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,map,age,ct_firepower,ct_kills_per_round,ct_rounds_with_a_kill,ct_kills_per_round_win,ct_rating_1.0,ct_damage_per_round,ct_rounds_with_a_multi_kill,ct_damage_per_round_win,ct_pistol_round_rating,ct_entrying,ct_saved_by_teammate_per_round,ct_traded_deaths_per_round,ct_traded_deaths_percentage,ct_opening_deaths_traded_percentage,ct_assists_per_round,ct_support_rounds,ct_trading,ct_saved_teammate_per_round,ct_trade_kills_per_round,ct_trade_kills_percentage,ct_assisted_kills_percentage,ct_damage_per_kill,ct_opening,ct_opening_kills_per_round,ct_opening_deaths_per_round,ct_opening_attempts,ct_opening_success,ct_win_after_opening_kill,ct_attacks_per_round,ct_clutching,ct_clutch_points_per_round,ct_last_alive_percentage,ct_1on1_win_percentage,ct_time_alive_per_round,ct_saves_per_round_loss,ct_sniping,ct_sniper_kills_per_round,ct_sniper_kills_percentage,ct_rounds_with_sniper_kills_percentage,ct_sniper_multi_kill_rounds,ct_sniper_opening_kills_per_round,ct_utility,ct_utility_damage_per_round,ct_utility_kills_per_100_rounds,ct_flashes_thrown_per_round,ct_flash_assists_per_round,ct_time_opponent_flashed_per_round,t_firepower,t_kills_per_round,t_rounds_with_a_kill,t_kills_per_round_win,t_rating_1.0,t_damage_per_round,t_rounds_with_a_multi_kill,t_damage_per_round_win,t_pistol_round_rating,t_entrying,t_saved_by_teammate_per_round,t_traded_deaths_per_round,t_traded_deaths_percentage,t_opening_deaths_traded_percentage,t_assists_per_round,t_support_rounds,t_trading,t_saved_teammate_per_round,t_trade_kills_per_round,t_trade_kills_percentage,t_assisted_kills_percentage,t_damage_per_kill,t_opening,t_opening_kills_per_round,t_opening_deaths_per_round,t_opening_attempts,t_opening_success,t_win_after_opening_kill,t_attacks_per_round,t_clutching,t_clutch_points_per_round,t_last_alive_percentage,t_1on1_win_percentage,t_time_alive_per_round,t_saves_per_round_loss,t_sniping,t_sniper_kills_per_round,t_sniper_kills_percentage,t_rounds_with_sniper_kills_percentage,t_sniper_multi_kill_rounds,t_sniper_opening_kills_per_round,t_utility,t_utility_damage_per_round,t_utility_kills_per_100_rounds,t_flashes_thrown_per_round,t_flash_assists_per_round,t_time_opponent_flashed_per_round,team,player_name,ct_role
https://www.hltv.org/stats/players/21665/jba?maps=de_mirage,0.76,0.02,0.47,0.05,0.01,0.77,0.18,0,0,0.47,0.09,0.14,0.2,0.3,0.13,0.18,0.75,0.12,0.18,0.24,0.21,1.06,0.22,0.08,0.09,0,0.46,0.64,0.03,0.55,0.02,0.13,0,1.07,0.07,0.0,0.01,0.01,0.01,0.0,0.0,0.43,0,1.44,0.51,0.02,2.0,de_mirage,20,0.61,0.01,0.48,0.06,0.01,0.77,0.18,0.55,0.04,0.54,0.07,0.13,0.2,0.29,0.12,0.19,0.76,0.1,0.16,0.22,0.22,1.04,0.27,0.09,0.07,0.16,0.56,0.63,0,0.43,0.01,0.13,0,1.07,0.12,0.0,0.01,0.01,0.0,0.0,0.0,0.56,0.45,2.25,0.49,0.03,2.67,0.81,0.02,0.47,0.05,0.01,0.77,0.18,0.56,0.06,0.43,0.11,0.15,0.21,0.31,0.15,0.18,0.72,0.14,0.19,0.27,0.19,1.08,0.26,0.07,0.12,0.18,0.36,0.67,0,0.63,0.03,0.13,0,1.05,0.02,0.0,0.01,0.01,0.01,0.0,0.0,0.41,0.34,0.55,0.58,0.02,1.44,WildCard,JBa,b_anchor
https://www.hltv.org/stats/players/9115/dexter?maps=de_mirage,0.71,0.01,0.47,0.05,0.01,0.78,0.17,0,0,0.17,0.08,0.12,0.17,0.15,0.13,0.16,0.19,0.08,0.12,0.17,0.18,1.1,0.71,0.12,0.11,0,0.51,0.77,0.03,0.37,0.02,0.08,0,0.98,0.03,0.04,0.03,0.04,0.02,0.008,0.006,0.69,0,0.91,0.84,0.07,2.21,de_mirage,30,0.75,0.02,0.5,0.05,0.01,0.84,0.19,0.56,0.04,0.34,0.07,0.11,0.18,0.15,0.16,0.19,0.27,0.07,0.11,0.14,0.19,1.1,0.72,0.13,0.11,0.24,0.55,0.74,0,0.35,0.01,0.07,0,0.97,0.06,0.05,0.04,0.05,0.03,0.01,0.01,0.77,0.55,1.09,0.68,0.06,2.75,0.56,0.01,0.44,0.05,0.01,0.71,0.16,0.52,0.03,0.15,0.08,0.12,0.17,0.15,0.1,0.14,0.29,0.09,0.13,0.2,0.18,1.09,0.62,0.1,0.12,0.22,0.46,0.81,0,0.41,0.02,0.1,0,0.98,0.01,0.03,0.01,0.02,0.01,0.004,0.001,0.61,0.24,0.71,1.04,0.08,1.86,other,dexter,
https://www.hltv.org/stats/players/11139/alistair?maps=de_mirage,0.74,0.02,0.49,0.05,0.01,0.76,0.18,0,0,0.17,0.08,0.11,0.18,0.19,0.11,0.17,0.2,0.08,0.12,0.17,0.19,1.03,0.75,0.12,0.1,0,0.55,0.76,0.02,0.5,0.02,0.11,0,1.02,0.06,0.92,0.34,0.46,0.25,0.09,0.08,0.52,0,1.11,0.65,0.05,2.06,de_mirage,27,0.78,0.02,0.52,0.05,0.01,0.81,0.2,0.55,0.04,0.26,0.07,0.1,0.17,0.16,0.13,0.18,0.26,0.07,0.11,0.14,0.19,1.02,0.86,0.15,0.09,0.25,0.62,0.78,0,0.48,0.02,0.1,0,1.0,0.1,0.92,0.45,0.57,0.33,0.12,0.11,0.49,0.34,1.0,0.5,0.04,2.27,0.58,0.01,0.46,0.05,0.01,0.7,0.16,0.5,0.03,0.21,0.09,0.12,0.18,0.22,0.1,0.16,0.31,0.1,0.14,0.2,0.19,1.05,0.45,0.09,0.1,0.19,0.45,0.73,0,0.52,0.03,0.13,0,1.03,0.03,0.87,0.22,0.32,0.16,0.05,0.04,0.59,0.26,1.22,0.85,0.05,1.94,other,aliStair,ct_all_round
https://www.hltv.org/stats/players/17384/vexite?maps=de_mirage,0.95,0.02,0.52,0.06,0.01,0.86,0.21,0,0,0.43,0.09,0.14,0.2,0.26,0.14,0.16,0.46,0.11,0.15,0.18,0.17,1.07,0.83,0.13,0.1,0,0.57,0.76,0.03,0.37,0.02,0.08,0,0.98,0.03,0.0,0.01,0.01,0.01,0.001,0.002,0.52,0,0.83,0.62,0.04,2.05,de_mirage,20,0.96,0.02,0.55,0.06,0.01,0.92,0.23,0.62,0.04,0.59,0.08,0.13,0.21,0.25,0.16,0.17,0.6,0.11,0.15,0.17,0.18,1.06,0.82,0.15,0.07,0.22,0.68,0.77,0,0.22,0.006,0.07,0,0.97,0.06,0.0,0.0,0.0,0.0,0.001,0.004,0.55,0.45,0.8,0.46,0.04,2.72,0.86,0.02,0.49,0.05,0.01,0.79,0.18,0.59,0.03,0.33,0.1,0.14,0.2,0.27,0.13,0.14,0.4,0.12,0.15,0.2,0.16,1.09,0.73,0.11,0.13,0.24,0.47,0.76,0,0.51,0.03,0.1,0,0.98,0.02,0.01,0.01,0.01,0.01,0.001,0.0,0.51,0.28,0.86,0.77,0.03,1.65,FluQuest,Vexite,b_short
https://www.hltv.org/stats/players/15370/slaxz?maps=de_mirage,0.58,0.01,0.48,0.05,0.01,0.71,0.17,0,0,0.11,0.08,0.11,0.17,0.16,0.09,0.16,0.26,0.09,0.13,0.18,0.18,1.02,0.82,0.13,0.09,0,0.59,0.72,0.02,0.49,0.02,0.12,0,0.95,0.08,0.95,0.45,0.64,0.35,0.12,0.11,0.48,0,0.48,0.64,0.05,2.24,de_mirage,26,0.68,0.02,0.53,0.05,0.01,0.77,0.19,0.54,0.04,0.21,0.06,0.1,0.16,0.12,0.1,0.17,0.28,0.07,0.11,0.15,0.18,1.0,0.9,0.17,0.09,0.26,0.67,0.72,0,0.49,0.01,0.1,0,1.08,0.15,0.95,0.57,0.73,0.43,0.15,0.15,0.44,0.3,0.58,0.43,0.05,2.78,0.37,0.01,0.43,0.05,0.01,0.64,0.14,0.49,0.03,0.15,0.09,0.12,0.17,0.2,0.09,0.15,0.43,0.1,0.15,0.24,0.18,1.05,0.48,0.09,0.1,0.19,0.47,0.73,0,0.53,0.03,0.14,0,0.78,0.02,0.94,0.32,0.52,0.25,0.09,0.06,0.55,0.15,0.36,0.94,0.07,1.99,M80,slaxz-,ct_all_round
https://www.hltv.org/stats/players/17378/reck?maps=de_mirage,0.68,0.01,0.48,0.05,0.01,0.76,0.17,0,0,0.36,0.08,0.13,0.2,0.23,0.13,0.16,0.22,0.09,0.12,0.18,0.19,1.09,0.34,0.09,0.09,0,0.48,0.72,0.03,0.32,0.01,0.1,0,0.97,0.04,0.0,0.01,0.01,0.0,0.002,0.0008,0.56,0,0.74,0.75,0.05,2.39,de_mirage,21,0.57,0.01,0.5,0.05,0.01,0.78,0.17,0.5,0.05,0.33,0.06,0.11,0.18,0.2,0.14,0.19,0.31,0.07,0.11,0.15,0.21,1.07,0.28,0.09,0.08,0.16,0.52,0.7,0,0.39,0.01,0.09,0,0.98,0.07,0.0,0.01,0.02,0.01,0.003,0.001,0.62,0.26,0.59,0.92,0.07,2.89,0.7,0.01,0.46,0.05,0.01,0.75,0.17,0.55,0.03,0.44,0.1,0.16,0.22,0.26,0.12,0.13,0.3,0.1,0.13,0.2,0.16,1.11,0.46,0.09,0.11,0.19,0.45,0.75,0,0.29,0.02,0.1,0,0.93,0.02,0.0,0.0,0.0,0.0,0.0,0.0006,0.42,0.28,0.9,0.63,0.03,1.65,M80,reck,b_anchor
https://www.hltv.org/stats/players/20104/s1n?maps=de_mirage,0.58,0.01,0.46,0.05,0.01,0.76,0.16,0,0,0.21,0.08,0.12,0.18,0.24,0.15,0.2,0.28,0.08,0.13,0.19,0.16,1.16,0.44,0.09,0.09,0,0.5,0.72,0.03,0.46,0.02,0.1,0,1.05,0.07,0.04,0.02,0.04,0.02,0.005,0.006,0.75,0,0.73,0.95,0.07,2.14,de_mirage,23,0.61,0.01,0.48,0.05,0.01,0.81,0.18,0.55,0.04,0.32,0.07,0.1,0.18,0.18,0.17,0.22,0.28,0.06,0.11,0.16,0.18,1.15,0.49,0.11,0.08,0.19,0.58,0.73,0,0.47,0.02,0.08,0,1.05,0.12,0.05,0.04,0.06,0.03,0.009,0.01,0.84,0.65,0.8,0.76,0.07,2.73,0.47,0.01,0.43,0.04,0.01,0.72,0.14,0.51,0.03,0.22,0.08,0.13,0.18,0.28,0.12,0.16,0.44,0.11,0.15,0.24,0.15,1.16,0.4,0.08,0.11,0.19,0.42,0.7,0,0.48,0.02,0.13,0,1.05,0.02,0.01,0.01,0.01,0.01,0.001,0.0,0.64,0.27,0.65,1.24,0.07,1.78,M80,s1n,a_anchor
https://www.hltv.org/stats/players/22921/lake?maps=de_mirage,0.97,0.02,0.52,0.06,0.01,0.89,0.21,0,0,0.41,0.11,0.13,0.18,0.26,0.22,0.14,0.3,0.1,0.13,0.16,0.22,1.12,0.9,0.16,0.15,0,0.52,0.74,0.03,0.36,0.02,0.08,0,0.93,0.04,0.01,0.01,0.01,0.01,0.003,0.001,0.36,0,0.32,0.46,0.03,2.04,de_mirage,20,0.98,0.02,0.56,0.07,0.01,0.98,0.24,0.68,0.04,0.53,0.09,0.13,0.18,0.22,0.26,0.16,0.54,0.11,0.13,0.15,0.23,1.12,0.89,0.18,0.12,0.3,0.59,0.7,0,0.49,0.02,0.06,0,0.92,0.07,0.01,0.02,0.02,0.01,0.006,0.002,0.5,0.52,0.58,0.37,0.04,3.06,0.81,0.01,0.47,0.06,0.01,0.79,0.18,0.61,0.03,0.36,0.12,0.14,0.18,0.3,0.17,0.12,0.22,0.09,0.12,0.17,0.21,1.12,0.87,0.15,0.19,0.34,0.43,0.81,0,0.3,0.02,0.09,0,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.2,0.0,0.67,0.02,1.47,M80,Lake,a_connector
https://www.hltv.org/stats/players/19869/try?maps=de_mirage,0.92,0.02,0.53,0.06,0.01,0.81,0.21,0,0,0.24,0.09,0.11,0.19,0.21,0.1,0.17,0.48,0.1,0.16,0.2,0.2,0.99,0.71,0.12,0.07,0,0.65,0.78,0.02,0.62,0.02,0.12,0,1.1,0.1,0.95,0.48,0.59,0.34,0.13,0.1,0.59,0,0.83,0.83,0.08,2.19,de_mirage,20,0.95,0.02,0.58,0.06,0.01,0.87,0.23,0.58,0.04,0.38,0.08,0.11,0.19,0.2,0.11,0.16,0.43,0.08,0.14,0.15,0.2,0.98,0.88,0.17,0.07,0.23,0.71,0.78,0,0.51,0.02,0.09,0,1.05,0.16,0.95,0.63,0.7,0.44,0.17,0.14,0.57,0.35,0.89,0.54,0.06,2.68,0.81,0.02,0.49,0.05,0.01,0.74,0.18,0.52,0.04,0.22,0.1,0.12,0.19,0.22,0.09,0.17,0.59,0.11,0.18,0.25,0.19,1.01,0.39,0.08,0.07,0.14,0.54,0.79,0,0.68,0.03,0.15,0,1.17,0.06,0.95,0.34,0.45,0.25,0.1,0.06,0.61,0.19,0.76,1.12,0.11,1.96,Imperial,try,ct_all_round
https://www.hltv.org/stats/players/17803/fear?maps=de_mirage,0.42,0.01,0.46,0.05,0.01,0.72,0.15,0,0,0.47,0.09,0.14,0.21,0.25,0.18,0.2,0.33,0.09,0.13,0.2,0.25,1.13,0.51,0.1,0.11,0,0.47,0.71,0.03,0.58,0.03,0.11,0,1.07,0.08,0.0,0.01,0.01,0.0,0.0007,0.0007,0.67,0,1.46,0.61,0.04,2.09,de_mirage,24,0.47,0.01,0.48,0.05,0.01,0.78,0.16,0.53,0.04,0.56,0.09,0.13,0.2,0.23,0.21,0.23,0.34,0.08,0.11,0.16,0.25,1.13,0.55,0.11,0.09,0.21,0.55,0.7,0,0.48,0.02,0.09,0,1.03,0.13,0.0,0.0,0.01,0.0,0.0005,0.001,0.69,0.61,1.81,0.49,0.05,2.55,0.35,0.01,0.44,0.04,0.01,0.67,0.14,0.5,0.02,0.4,0.1,0.15,0.21,0.26,0.15,0.17,0.44,0.1,0.15,0.24,0.25,1.12,0.47,0.09,0.13,0.22,0.4,0.71,0,0.64,0.03,0.12,0,1.08,0.04,0.01,0.01,0.01,0.01,0.001,0.0005,0.63,0.41,1.11,0.74,0.04,1.79,Passion Ua,fear,b_short
https://www.hltv.org/stats/players/23046/jambo?maps=de_mirage,0.83,0.02,0.51,0.05,0.01,0.78,0.19,0,0,0.1,0.09,0.09,0.15,0.17,0.15,0.18,0.45,0.1,0.15,0.2,0.24,1.04,0.78,0.13,0.08,0,0.62,0.71,0.02,0.7,0.03,0.14,0,1.1,0.08,0.92,0.35,0.46,0.27,0.09,0.08,0.44,0,0.77,0.56,0.05,2.48,de_mirage,20,0.78,0.02,0.53,0.06,0.01,0.8,0.2,0.58,0.03,0.22,0.07,0.09,0.16,0.16,0.15,0.19,0.31,0.07,0.11,0.14,0.24,1.02,0.83,0.16,0.08,0.24,0.67,0.67,0,0.59,0.02,0.11,0,1.05,0.12,0.93,0.47,0.6,0.38,0.13,0.12,0.3,0.36,1.06,0.28,0.03,2.97,0.79,0.02,0.49,0.05,0.01,0.76,0.18,0.53,0.04,0.11,0.1,0.1,0.14,0.18,0.15,0.18,0.63,0.12,0.18,0.25,0.23,1.05,0.64,0.11,0.08,0.19,0.56,0.76,0,0.74,0.04,0.17,0,1.13,0.04,0.86,0.22,0.31,0.17,0.05,0.04,0.55,0.16,0.49,0.83,0.08,2.32,Passion Ua,jambo,ct_all_round
https://www.hltv.org/stats/players/23413/s-chilla?maps=de_mirage,0.29,0.01,0.44,0.04,0.01,0.7,0.14,0,0,0.65,0.1,0.15,0.23,0.32,0.19,0.23,0.26,0.09,0.11,0.19,0.27,1.14,0.23,0.07,0.08,0,0.48,0.74,0.03,0.6,0.03,0.09,0,1.07,0.06,0.0,0.0,0.0,0.0,0.001,0.0,0.27,0,1.06,0.25,0.02,2.39,de_mirage,20,0.44,0.01,0.47,0.05,0.01,0.74,0.17,0.49,0.04,0.36,0.07,0.11,0.18,0.18,0.2,0.26,0.51,0.08,0.12,0.18,0.29,1.1,0.25,0.08,0.05,0.12,0.62,0.72,0,0.63,0.02,0.09,0,1.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.42,1.02,0.2,0.02,2.86,0.18,0.01,0.41,0.04,0.01,0.65,0.11,0.47,0.03,0.76,0.13,0.19,0.26,0.38,0.19,0.2,0.23,0.09,0.11,0.2,0.25,1.19,0.32,0.07,0.11,0.18,0.38,0.76,0,0.57,0.03,0.09,0,1.07,0.03,0.01,0.0,0.01,0.0,0.002,0.0,0.36,0.37,1.11,0.3,0.02,2.07,Passion Ua,s-chilla,b_anchor
https://www.hltv.org/stats/players/23415/zerrofix?maps=de_mirage,0.33,0.01,0.44,0.05,0.01,0.68,0.15,0,0,0.75,0.11,0.16,0.24,0.3,0.18,0.2,0.51,0.1,0.14,0.22,0.3,1.08,0.39,0.09,0.1,0,0.46,0.75,0.02,0.23,0.009,0.08,0,1.03,0.07,0.03,0.02,0.03,0.01,0.004,0.002,0.32,0,1.19,0.41,0.01,1.94,de_mirage,18,0.51,0.01,0.47,0.05,0.01,0.76,0.17,0.53,0.04,0.66,0.09,0.14,0.22,0.25,0.2,0.21,0.51,0.08,0.12,0.17,0.3,1.08,0.41,0.1,0.09,0.18,0.54,0.77,0,0.41,0.01,0.09,0,1.02,0.12,0.04,0.04,0.05,0.02,0.009,0.003,0.46,0.42,1.2,0.46,0.02,2.36,0.17,0.01,0.41,0.04,0.01,0.6,0.12,0.45,0.03,0.73,0.13,0.19,0.25,0.34,0.15,0.18,0.57,0.11,0.15,0.28,0.3,1.09,0.39,0.08,0.12,0.2,0.39,0.73,0,0.17,0.004,0.07,0,1.05,0.02,0.0,0.01,0.01,0.01,0.0,0.0,0.3,0.35,1.19,0.36,0.01,1.41,Passion Ua,zeRRoFIX,b_short
https://www.hltv.org/stats/players/16147/cptkurtka023?maps=de_mirage,0.48,0.01,0.43,0.05,0.01,0.73,0.16,0,0,0.86,0.12,0.18,0.25,0.32,0.18,0.2,0.32,0.09,0.12,0.19,0.21,1.14,0.62,0.11,0.13,0,0.44,0.77,0.02,0.34,0.02,0.06,0,0.95,0.04,0.0,0.0,0.0,0.0,0.0003,0.0003,0.37,0,0.91,0.49,0.03,2.49,de_mirage,25,0.53,0.01,0.46,0.05,0.01,0.79,0.17,0.55,0.04,0.79,0.1,0.16,0.23,0.27,0.2,0.22,0.32,0.07,0.11,0.16,0.2,1.14,0.61,0.12,0.11,0.23,0.51,0.78,0,0.54,0.02,0.06,0,0.98,0.08,0.0,0.0,0.0,0.0,0.0,0.0005,0.52,0.28,0.54,0.53,0.04,3.15,0.37,0.01,0.4,0.05,0.01,0.67,0.14,0.54,0.03,0.83,0.14,0.2,0.26,0.35,0.17,0.17,0.46,0.12,0.14,0.24,0.23,1.13,0.59,0.1,0.15,0.25,0.38,0.74,0,0.22,0.01,0.05,0,0.92,0.01,0.0,0.0,0.0,0.0,0.0005,0.0,0.34,0.29,1.28,0.48,0.03,1.78,B8,cptkurtka023,b_short
https://www.hltv.org/stats/players/19592/headtr1ck?maps=de_mirage,0.81,0.02,0.5,0.05,0.01,0.78,0.19,0,0,0.21,0.09,0.11,0.19,0.19,0.14,0.19,0.64,0.11,0.16,0.22,0.24,1.04,0.38,0.09,0.05,0,0.62,0.78,0.02,0.63,0.02,0.14,0,1.15,0.1,0.89,0.3,0.4,0.22,0.07,0.06,0.59,0,1.24,0.58,0.05,2.24,de_mirage,20,0.87,0.02,0.53,0.05,0.01,0.85,0.21,0.57,0.04,0.48,0.08,0.11,0.21,0.19,0.17,0.21,0.48,0.09,0.13,0.16,0.25,1.04,0.59,0.12,0.06,0.18,0.67,0.79,0,0.46,0.01,0.1,0,1.13,0.18,0.89,0.38,0.47,0.28,0.1,0.08,0.41,0.55,1.35,0.27,0.03,2.77,0.65,0.01,0.47,0.05,0.01,0.71,0.16,0.51,0.03,0.13,0.09,0.1,0.17,0.19,0.11,0.18,0.74,0.13,0.2,0.29,0.23,1.04,0.25,0.06,0.05,0.11,0.53,0.75,0,0.7,0.03,0.17,0,1.17,0.04,0.89,0.23,0.33,0.18,0.05,0.03,0.67,0.32,1.15,0.84,0.07,2.06,B8,headtr1ck,ct_all_round
https://www.hltv.org/stats/players/20112/alex666?maps=de_mirage,0.78,0.01,0.47,0.05,0.01,0.8,0.18,0,0,0.55,0.1,0.14,0.22,0.25,0.21,0.21,0.43,0.1,0.14,0.2,0.23,1.13,0.55,0.1,0.11,0,0.47,0.75,0.03,0.54,0.02,0.1,0,1.0,0.06,0.01,0.01,0.02,0.01,0.001,0.003,0.41,0,1.02,0.48,0.03,2.06,de_mirage,23,0.85,0.02,0.52,0.05,0.01,0.86,0.2,0.57,0.05,0.53,0.08,0.12,0.2,0.21,0.22,0.23,0.51,0.08,0.14,0.17,0.24,1.1,0.67,0.13,0.1,0.22,0.56,0.77,0,0.55,0.02,0.08,0,1.03,0.11,0.01,0.02,0.03,0.01,0.003,0.005,0.39,0.39,1.13,0.38,0.03,2.53,0.61,0.01,0.42,0.05,0.01,0.74,0.16,0.54,0.03,0.53,0.11,0.16,0.23,0.27,0.2,0.2,0.44,0.12,0.14,0.23,0.22,1.16,0.42,0.08,0.13,0.21,0.38,0.73,0,0.53,0.03,0.11,0,0.98,0.02,0.01,0.01,0.01,0.01,0.0,0.001,0.47,0.4,0.92,0.54,0.03,1.72,B8,alex666,a_anchor
https://www.hltv.org/stats/players/21708/npl?maps=de_mirage,0.86,0.02,0.49,0.05,0.01,0.82,0.19,0,0,0.54,0.1,0.14,0.21,0.23,0.2,0.18,0.66,0.11,0.16,0.22,0.24,1.1,0.7,0.12,0.12,0,0.5,0.76,0.03,0.47,0.02,0.09,0,1.0,0.06,0.0,0.01,0.01,0.0,0.001,0.0005,0.4,0,0.79,0.48,0.03,1.74,de_mirage,19,0.95,0.02,0.55,0.06,0.01,0.93,0.22,0.63,0.04,0.62,0.09,0.14,0.21,0.21,0.23,0.18,0.76,0.11,0.17,0.2,0.25,1.09,0.76,0.14,0.1,0.24,0.58,0.74,0,0.42,0.01,0.07,0,1.03,0.09,0.0,0.01,0.01,0.0,0.001,0.0005,0.35,0.5,0.73,0.32,0.02,2.26,0.59,0.01,0.44,0.05,0.01,0.72,0.16,0.53,0.03,0.45,0.11,0.15,0.21,0.24,0.16,0.17,0.55,0.11,0.16,0.25,0.23,1.1,0.56,0.09,0.13,0.23,0.41,0.78,0,0.5,0.03,0.1,0,0.98,0.02,0.01,0.0,0.01,0.0,0.001,0.0005,0.43,0.33,0.84,0.61,0.03,1.47,B8,npl,a_connector
https://www.hltv.org/stats/players/23643/esenthial?maps=de_mirage,0.22,0.01,0.42,0.04,0.01,0.64,0.14,0,0,0.67,0.1,0.15,0.23,0.32,0.14,0.23,0.34,0.09,0.12,0.2,0.28,1.07,0.23,0.07,0.09,0,0.45,0.71,0.02,0.61,0.03,0.12,0,1.05,0.08,0.0,0.01,0.01,0.0,0.001,0.0,0.14,0,0.47,0.31,0.02,1.89,de_mirage,19,0.16,0.01,0.42,0.04,0.01,0.63,0.15,0.38,0.04,0.58,0.08,0.12,0.22,0.25,0.14,0.3,0.46,0.08,0.11,0.18,0.31,1.05,0.09,0.05,0.06,0.11,0.5,0.59,0,0.71,0.02,0.12,0,1.12,0.14,0.0,0.01,0.02,0.0,0.002,0.0,0.17,0.26,0.38,0.25,0.02,2.32,0.32,0.01,0.42,0.04,0.01,0.64,0.14,0.47,0.03,0.65,0.12,0.17,0.24,0.36,0.14,0.17,0.35,0.1,0.13,0.22,0.24,1.09,0.55,0.09,0.12,0.22,0.43,0.78,0,0.52,0.03,0.12,0,0.98,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.18,0.23,0.55,0.33,0.008,1.57,B8,esenthial,b_anchor
https://www.hltv.org/stats/players/15071/interz?maps=de_mirage,0.13,0.01,0.42,0.04,0.01,0.62,0.12,0,0,0.31,0.08,0.12,0.2,0.28,0.11,0.26,0.42,0.09,0.13,0.22,0.22,1.08,0.19,0.06,0.06,0,0.51,0.76,0.02,0.69,0.03,0.12,0,1.18,0.12,0.02,0.02,0.03,0.01,0.003,0.002,0.48,0,0.84,0.5,0.03,1.8,de_mirage,24,0.12,0.01,0.44,0.04,0.01,0.65,0.13,0.41,0.04,0.34,0.06,0.1,0.2,0.28,0.13,0.3,0.32,0.07,0.1,0.18,0.22,1.08,0.22,0.07,0.04,0.11,0.61,0.75,0,0.81,0.03,0.12,0,1.18,0.2,0.03,0.03,0.05,0.02,0.006,0.004,0.4,0.61,0.69,0.29,0.03,2.08,0.17,0.01,0.4,0.04,0.01,0.6,0.12,0.4,0.03,0.33,0.1,0.13,0.21,0.28,0.1,0.22,0.55,0.11,0.15,0.27,0.23,1.07,0.21,0.06,0.07,0.13,0.44,0.76,0,0.58,0.03,0.12,0,1.17,0.05,0.0,0.0,0.01,0.0,0.0004,0.0004,0.48,0.33,0.97,0.65,0.03,1.68,other,interz,b_anchor
https://www.hltv.org/stats/players/20447/heavygod?maps=de_mirage,0.76,0.02,0.5,0.05,0.01,0.8,0.17,0,0,0.12,0.07,0.11,0.17,0.19,0.14,0.18,0.2,0.08,0.12,0.17,0.2,1.11,0.46,0.1,0.09,0,0.51,0.71,0.03,0.67,0.03,0.12,0,1.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0,0.57,0.78,0.04,2.18,de_mirage,22,0.68,0.01,0.5,0.05,0.01,0.81,0.18,0.54,0.05,0.27,0.07,0.1,0.17,0.2,0.16,0.2,0.28,0.07,0.11,0.14,0.21,1.09,0.47,0.1,0.11,0.21,0.5,0.7,0,0.57,0.02,0.09,0,1.05,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.25,0.45,0.63,0.04,2.88,0.75,0.01,0.49,0.05,0.01,0.78,0.16,0.55,0.04,0.11,0.08,0.11,0.16,0.18,0.13,0.15,0.27,0.09,0.13,0.19,0.18,1.13,0.48,0.09,0.08,0.17,0.53,0.72,0,0.7,0.04,0.14,0,1.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.18,0.68,0.84,0.04,1.65,G2,HeavyGod,a_anchor
