full_url,player,country,age,team,firepower,rating_2,kpr,damage_per_round,dpr_win,rounds_with_kill,pistol_round_rating,rounds_with_multi_kill,entrying,saved_by_teammate_pr,traded_deaths_pr,traded_death_percentage,opening_death_traded_percentage,asists_pr,support_rounds,opening,opening_kills_pr,opening_deaths_pr,opening_attempts,opening_sucess,win_percent_after_open_kill,attacks_per_round,sniping,sniping_kpr,sniping_k_percentage,rounds_w_sniping_k_percentage,sniping_multi_kill_rounds,sniping_opening_kpr,trading,saved_teammate_pr,trade_kills_pr,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,clutching,clutch_points_pr,last_alive_percentage,one_v_one_percentage,time_alive_pr,saved_per_round_loss,utility,utility_damage_pr,utility_kills_per100_r,flashes_thrown_pr,flash_assists_pr,timme_opponent_flashed_pr
https://www.hltv.org/stats/players/24272/org,ORG,Albania,21 years,No team,0/100,0.46,0.39,47.5,66.6,30.3%,0.65,6.1%,97/100,0.15,0.24,44.4%,44.4%,0.03,6.1%,43/100,0.06,0.27,33.3%,18.2%,100.0%,1.55,0/100,0.00,0.0%,-,0.0,0.0,46/100,0.03,0.12,30.8%,30.8%,121,15/100,0.0,18.2%,-,0m 45s,0.0%,47/100,0.0,3.03,0.58,0.09,2.62
https://www.hltv.org/stats/players/21823/origloniko,ORIGLONIKO,Mongolia,22 years,Clutch,37/100,0.95,0.63,72.8,97.8,44.5%,1.24,13.7%,36/100,0.09,0.13,27.9%,27.9%,0.17,17.1%,25/100,0.08,0.10,18.0%,45.6%,55.6%,2.89,1/100,0.01,1.1%,0.9%,0.002,0.007,24/100,0.09,0.12,18.3%,23.4%,115,50/100,0.02,11.2%,50.0%,0m 51s,2.1%,23/100,4.00,0.68,0.19,0.01,2.14
https://www.hltv.org/stats/players/24253/orphan,OrphaN,Chile,19 years,No team,11/100,0.83,0.60,62.6,86.8,47.4%,0.50,10.2%,57/100,0.09,0.17,10.0%,10.0%,0.15,14.6%,14/100,0.06,0.07,13.1%,44.4%,75.0%,2.42,0/100,0.01,1.2%,0.7%,0.0,0.0,89/100,0.12,0.18,30.5%,37.8%,105,79/100,0.04,16.1%,100.0%,0m 57s,8.8%,48/100,2.66,0.73,0.69,0.007,2.56
https://www.hltv.org/stats/players/13249/osee,oSee,United States,25 years,NRG,72/100,1.14,0.73,74.9,94.1,49.4%,1.14,17.9%,47/100,0.11,0.13,26.5%,26.5%,0.11,17.9%,66/100,0.11,0.08,19.4%,58.9%,75.6%,2.08,92/100,0.35,47.7%,26.3%,0.09,0.07,69/100,0.12,0.17,22.8%,19.2%,103,53/100,0.02,11.5%,56.7%,1m 5s,7.1%,58/100,2.72,0.62,0.70,0.09,2.67
https://www.hltv.org/stats/players/798/oskar,oskar,Czech Republic,33 years,SINNERS,82/100,1.12,0.76,77.6,91.3,50.1%,,19.0%,4/100,0.07,0.09,14.1%,14.1%,0.11,15.7%,77/100,0.13,0.09,21.5%,59.4%,73.4%,1.96,94/100,0.43,56.6%,32.4%,0.12,0.09,16/100,0.08,0.12,15.6%,17.9%,92,55/100,0.03,11.8%,58.9%,-640m -36s,8.4%,55/100,3.82,0.96,0.61,0.05,2.15
https://www.hltv.org/stats/players/21976/oskvr,oskvr,United Kingdom,24 years,No team,50/100,0.99,0.65,73.6,107.9,44.9%,1.00,15.9%,42/100,0.08,0.14,31.0%,31.0%,0.14,16.8%,17/100,0.06,0.09,15.0%,39.6%,84.2%,2.64,0/100,0.00,0.0%,-,0.0,0.0,70/100,0.11,0.17,25.5%,19.7%,114,80/100,0.04,13.7%,77.8%,0m 56s,3.4%,30/100,4.50,0.93,0.23,0.02,1.96
https://www.hltv.org/stats/players/24506/otto,Otto,Sweden,19 years,No team,0/100,0.71,0.44,49.1,66.0,36.5%,1.06,6.2%,20/100,0.09,0.11,10.0%,10.0%,0.19,25.0%,14/100,0.04,0.10,14.6%,28.6%,100.0%,2.66,0/100,0.00,0.0%,-,0.0,0.0,40/100,0.07,0.10,23.8%,47.6%,112,92/100,0.06,19.8%,100.0%,0m 58s,10.7%,75/100,5.81,0.0,0.59,0.07,3.01
https://www.hltv.org/stats/players/22211/ottob,ottob,Finland,19 years,ex-EC Brugge,19/100,0.92,0.59,66.8,89.1,42.3%,0.89,12.7%,45/100,0.10,0.14,22.9%,22.9%,0.13,17.5%,47/100,0.09,0.12,21.6%,43.5%,74.6%,2.40,22/100,0.08,13.5%,7.4%,0.03,0.02,15/100,0.07,0.11,18.4%,20.5%,113,41/100,0.02,9.6%,58.8%,1m 2s,5.2%,58/100,4.10,0.75,0.66,0.03,2.10
https://www.hltv.org/stats/players/11283/ottond,ottoNd,Finland,27 years,No team,72/100,1.12,0.73,74.3,98.3,48.9%,1.09,18.1%,28/100,0.09,0.12,22.0%,22.0%,0.10,16.6%,70/100,0.12,0.08,20.1%,59.5%,74.4%,2.04,93/100,0.40,54.6%,30.3%,0.11,0.09,51/100,0.11,0.15,20.6%,18.3%,102,52/100,0.02,11.9%,57.1%,1m 7s,9.0%,48/100,3.14,0.75,0.57,0.05,2.42
https://www.hltv.org/stats/players/24527/outback,Outback,United States,24 years,No team,99/100,1.22,0.87,98.8,126.8,53.2%,0.89,21.9%,14/100,0.09,0.11,17.4%,17.4%,0.25,12.4%,53/100,0.10,0.11,21.4%,46.5%,75.0%,3.44,0/100,0.00,0.6%,0.5%,0.0,0.0,61/100,0.12,0.17,19.4%,23.4%,113,37/100,0.01,12.4%,100.0%,0m 51s,6.0%,31/100,5.02,0.0,0.26,0.02,1.99
https://www.hltv.org/stats/players/21469/outex,outex,Slovakia,20 years,SINNERS Academy,21/100,0.93,0.59,66.8,83.7,41.8%,0.85,13.5%,37/100,0.10,0.13,24.2%,24.2%,0.14,21.5%,15/100,0.07,0.08,15.2%,45.3%,64.6%,2.42,1/100,0.01,1.4%,0.8%,0.002,0.0,30/100,0.08,0.12,20.5%,21.1%,114,52/100,0.02,9.1%,83.3%,1m 6s,5.4%,41/100,4.82,0.59,0.38,0.03,2.24
https://www.hltv.org/stats/players/24301/overdue,Overdue,Russia,27 years,No team,46/100,1.06,0.67,74.8,102.4,48.1%,1.10,13.8%,13/100,0.08,0.11,19.2%,19.2%,0.22,20.0%,86/100,0.14,0.12,26.7%,53.6%,70.0%,2.86,4/100,0.05,7.1%,1.0%,0.0,0.005,21/100,0.09,0.11,16.4%,28.6%,112,8/100,0.0,8.1%,-,1m 4s,3.7%,65/100,5.32,1.43,0.57,0.03,2.43
https://www.hltv.org/stats/players/23913/owen,Owen,Korea,20 years,Incheon On Sla2ers,35/100,0.78,0.62,61.3,69.7,42.3%,0.74,16.9%,80/100,0.13,0.18,22.2%,22.2%,0.11,15.5%,13/100,0.06,0.13,18.3%,30.8%,50.0%,1.90,10/100,0.06,9.1%,4.2%,0.01,0.01,21/100,0.08,0.10,15.9%,36.4%,99,69/100,0.03,25.4%,40.0%,0m 59s,0.0%,13/100,1.62,0.0,0.34,0.03,1.95
https://www.hltv.org/stats/players/20422/owner,OWNER,Ukraine,21 years,Betera,65/100,1.05,0.69,75.2,98.8,46.9%,0.97,17.1%,45/100,0.10,0.14,23.0%,23.0%,0.13,17.8%,56/100,0.10,0.10,20.8%,50.4%,71.0%,2.74,1/100,0.01,1.8%,1.0%,0.002,0.001,54/100,0.11,0.15,21.1%,20.0%,109,43/100,0.02,10.7%,52.9%,1m 2s,8.4%,37/100,3.68,0.41,0.45,0.03,2.35
https://www.hltv.org/stats/players/24148/oxbrandd,Oxbrandd,France,23 years,No team,21/100,0.84,0.58,66.4,99.6,40.4%,0.80,13.7%,74/100,0.14,0.16,21.9%,21.9%,0.19,16.1%,31/100,0.07,0.13,20.3%,34.2%,84.2%,2.63,0/100,0.00,0.3%,0.2%,0.0,0.0,61/100,0.11,0.14,24.5%,23.8%,114,31/100,0.01,8.8%,33.3%,1m 2s,3.8%,44/100,3.62,0.73,0.47,0.05,2.81
https://www.hltv.org/stats/players/21795/oxycet,oxycet,Turkey,25 years,Permitta W,63/100,0.99,0.69,73.8,97.7,47.2%,1.04,17.3%,30/100,0.10,0.12,18.3%,18.3%,0.15,17.0%,16/100,0.06,0.06,12.3%,48.7%,73.7%,2.56,0/100,0.00,0.0%,-,0.0,0.0,91/100,0.15,0.19,26.7%,26.6%,106,56/100,0.02,12.5%,38.5%,1m 4s,4.9%,32/100,3.40,0.95,0.48,0.01,1.44
https://www.hltv.org/stats/players/18697/oxygen,oxygeN,Bulgaria,21 years,500,37/100,1.02,0.64,69.6,90.5,44.1%,1.17,14.8%,58/100,0.10,0.15,29.7%,29.7%,0.12,19.3%,50/100,0.10,0.11,21.3%,46.1%,73.3%,2.41,0/100,0.01,1.1%,0.5%,0.001,0.0003,21/100,0.08,0.12,18.5%,19.1%,109,46/100,0.02,9.5%,57.8%,1m 5s,7.9%,37/100,4.09,0.92,0.43,0.03,2.03
https://www.hltv.org/stats/players/23316/oxygen,OxygeN,Kazakhstan,23 years,MYSKILL,16/100,0.94,0.58,66.3,83.0,42.0%,0.93,12.6%,75/100,0.12,0.17,14.8%,14.8%,0.17,21.4%,26/100,0.08,0.08,15.9%,48.6%,74.5%,2.51,1/100,0.01,1.3%,0.6%,0.003,0.0,40/100,0.08,0.13,22.4%,23.7%,115,22/100,0.01,7.7%,66.7%,0m 59s,3.6%,86/100,7.01,1.21,0.63,0.08,3.02
https://www.hltv.org/stats/players/17644/p12,p12,Finland,33 years,Rounds,10/100,0.82,0.55,63.5,81.2,39.8%,0.69,12.0%,20/100,0.09,0.12,18.3%,18.3%,0.14,17.8%,23/100,0.07,0.11,18.2%,37.5%,77.8%,2.71,0/100,0.00,0.3%,0.2%,0.0,0.0,49/100,0.09,0.13,24.7%,23.6%,116,30/100,0.01,12.0%,33.3%,1m 1s,4.1%,73/100,6.11,1.90,0.66,0.02,1.95
https://www.hltv.org/stats/players/24112/p1ke,p1ke,Sweden,20 years,No team,54/100,1.04,0.67,80.2,104.1,46.2%,0.59,14.0%,51/100,0.10,0.14,26.3%,26.3%,0.24,21.0%,16/100,0.07,0.10,17.2%,40.6%,61.5%,3.06,0/100,0.01,1.6%,1.1%,0.0,0.005,50/100,0.10,0.14,21.0%,29.8%,120,10/100,0.0,9.1%,0.0%,1m 4s,2.9%,50/100,6.09,2.15,0.29,0.02,2.90
https://www.hltv.org/stats/players/22143/p3kko,p3kko,Finland,24 years,Rounds,27/100,0.87,0.61,69.7,97.5,43.2%,0.85,13.2%,45/100,0.10,0.14,30.0%,30.0%,0.11,12.9%,43/100,0.09,0.13,22.3%,41.8%,62.0%,2.53,0/100,0.00,0.8%,0.4%,0.001,0.001,28/100,0.07,0.12,20.4%,21.0%,114,59/100,0.03,12.6%,50.0%,0m 56s,3.3%,72/100,4.50,0.0,0.84,0.07,2.48
https://www.hltv.org/stats/players/20750/p3r3iira,P3R3IIRA,Portugal,23 years,GTZ,34/100,0.99,0.63,70.2,93.5,44.2%,0.92,14.2%,63/100,0.12,0.14,25.1%,25.1%,0.18,20.4%,28/100,0.08,0.10,18.1%,45.2%,68.8%,2.84,0/100,0.00,0.5%,0.3%,0.0003,0.0003,67/100,0.11,0.15,23.7%,25.4%,112,47/100,0.02,10.0%,64.3%,1m 4s,6.2%,53/100,5.36,1.21,0.47,0.03,1.95
https://www.hltv.org/stats/players/12010/p4trick,P4TriCK,Germany,28 years,Arrow,53/100,1.00,0.65,74.4,100.0,44.2%,1.12,16.0%,51/100,0.10,0.14,27.9%,27.9%,0.14,17.2%,42/100,0.09,0.10,19.7%,47.1%,71.4%,2.73,1/100,0.01,1.8%,0.9%,0.003,0.002,38/100,0.10,0.13,20.0%,17.1%,114,39/100,0.02,9.7%,64.3%,1m 2s,4.0%,33/100,3.36,0.61,0.44,0.03,2.23
https://www.hltv.org/stats/players/24305/p5p,p5p,China,20 years,No team,42/100,0.97,0.61,79.7,107.7,43.5%,0.01,13.0%,71/100,0.09,0.22,25.0%,25.0%,0.09,8.7%,75/100,0.13,0.17,30.4%,42.9%,66.7%,3.35,0/100,0.00,0.0%,-,0.0,0.0,37/100,0.09,0.13,21.4%,7.1%,131,12/100,0.0,8.7%,-,1m 10s,0.0%,66/100,5.39,0.0,0.78,0.0,2.03
https://www.hltv.org/stats/players/22175/pablek,PABLEK,Argentina,23 years,No team,54/100,1.04,0.67,74.1,93.5,45.2%,1.21,16.0%,43/100,0.10,0.13,25.7%,25.7%,0.14,18.5%,32/100,0.09,0.09,17.8%,49.3%,61.1%,2.46,0/100,0.01,1.3%,0.6%,0.001,0.001,63/100,0.11,0.15,23.1%,15.8%,111,61/100,0.02,12.3%,42.1%,1m 5s,6.5%,57/100,3.83,1.10,0.63,0.04,2.43
https://www.hltv.org/stats/players/23007/pain,pain,Australia,20 years,Mindfreak,70/100,1.10,0.71,75.3,100.6,48.1%,1.10,17.6%,39/100,0.11,0.13,23.1%,23.1%,0.16,17.3%,78/100,0.13,0.08,21.1%,62.1%,73.5%,2.16,91/100,0.31,43.6%,22.8%,0.08,0.09,52/100,0.11,0.14,20.0%,28.4%,105,48/100,0.02,11.5%,69.2%,1m 6s,7.6%,27/100,2.89,0.69,0.39,0.03,2.36
https://www.hltv.org/stats/players/21339/palash,Palash,Romania,32 years,No team,15/100,0.75,0.58,58.0,78.5,40.8%,1.27,13.6%,8/100,0.06,0.12,0.0%,0.0%,0.06,13.6%,22/100,0.07,0.08,14.6%,46.7%,85.7%,1.31,92/100,0.32,54.1%,25.2%,0.10,0.06,51/100,0.09,0.14,23.3%,28.3%,100,14/100,0.0,13.6%,0.0%,0m 57s,1.6%,11/100,2.49,0.0,0.12,0.02,2.49
https://www.hltv.org/stats/players/15635/palm1,PALM1,Sweden,27 years,Wizard,90/100,1.15,0.76,82.9,112.0,49.6%,1.24,19.3%,10/100,0.07,0.11,15.6%,15.6%,0.13,14.2%,88/100,0.14,0.11,25.8%,55.6%,74.5%,2.36,90/100,0.32,41.2%,23.9%,0.08,0.08,25/100,0.09,0.13,17.1%,16.0%,109,47/100,0.02,12.3%,64.0%,0m 59s,6.7%,51/100,4.44,0.93,0.51,0.04,2.37
https://www.hltv.org/stats/players/12573/pan1k,pan1K,Australia,31 years,No team,72/100,1.06,0.70,77.7,99.4,47.1%,1.15,17.4%,35/100,0.09,0.13,22.3%,22.3%,0.15,17.0%,48/100,0.10,0.11,20.4%,47.8%,71.7%,2.76,15/100,0.08,11.0%,5.9%,0.02,0.02,41/100,0.10,0.14,20.0%,18.7%,111,48/100,0.02,9.4%,65.2%,0m 49s,3.2%,20/100,2.28,0.60,0.37,0.03,2.13
https://www.hltv.org/stats/players/23119/pandaz,PANDAZ,Iceland,21 years,No team,43/100,1.00,0.65,71.3,91.1,45.3%,0.99,14.9%,70/100,0.11,0.15,32.6%,32.6%,0.17,18.4%,39/100,0.09,0.12,21.3%,42.5%,61.8%,2.82,1/100,0.01,1.2%,0.3%,0.003,0.0,51/100,0.10,0.14,21.2%,27.3%,109,27/100,0.008,10.4%,100.0%,1m 2s,3.1%,47/100,2.65,1.07,0.62,0.03,2.47
https://www.hltv.org/stats/players/22345/pandi7o,pandi7o,Czech Republic,19 years,Viperio,51/100,1.02,0.65,74.0,101.6,45.3%,1.17,15.6%,79/100,0.12,0.16,31.4%,31.4%,0.19,18.8%,48/100,0.10,0.13,22.3%,42.7%,71.9%,2.71,1/100,0.01,1.6%,0.8%,0.003,0.003,40/100,0.11,0.13,19.1%,22.3%,113,37/100,0.02,8.7%,62.5%,1m 3s,6.7%,35/100,4.77,0.50,0.30,0.02,2.33
https://www.hltv.org/stats/players/5427/pani,pani,Sweden,34 years,No team,9/100,1.08,0.53,66.2,61.9,40.6%,0.96,9.4%,24/100,0.12,0.03,0.0%,0.0%,0.22,37.5%,11/100,0.03,0.06,9.4%,33.3%,100.0%,2.34,0/100,0.00,0.0%,-,0.0,0.0,11/100,0.06,0.09,17.6%,23.5%,125,1/100,0.0,3.1%,-,0m 56s,0.0%,28/100,5.09,0.0,0.06,0.0,2.30
https://www.hltv.org/stats/players/19283/panix,PANIX,Germany,26 years,ALTERNATE aTTaX,65/100,1.11,0.71,73.5,99.4,47.9%,1.14,17.3%,27/100,0.09,0.12,21.3%,21.3%,0.11,16.2%,81/100,0.13,0.10,22.9%,57.7%,72.0%,1.98,93/100,0.40,56.4%,30.2%,0.10,0.10,29/100,0.09,0.13,18.2%,19.4%,103,60/100,0.02,12.5%,57.3%,1m 8s,10.2%,74/100,4.70,1.15,0.66,0.08,2.72
https://www.hltv.org/stats/players/23234/paqueta,paqueta,Brazil,20 years,No team,16/100,0.93,0.59,64.6,85.5,42.0%,1.01,12.7%,59/100,0.11,0.14,31.3%,31.3%,0.13,20.3%,34/100,0.08,0.10,18.3%,46.3%,74.3%,2.28,13/100,0.07,12.0%,5.5%,0.02,0.02,33/100,0.10,0.12,19.9%,20.5%,110,28/100,0.01,10.1%,57.1%,1m 3s,10.1%,42/100,3.74,0.53,0.50,0.03,2.24
https://www.hltv.org/stats/players/24302/paranormal,Paranormal,Mongolia,23 years,The QUBE,17/100,0.81,0.58,68.2,86.2,42.6%,1.12,11.8%,15/100,0.07,0.11,30.4%,30.4%,0.16,15.0%,14/100,0.07,0.07,13.5%,50.0%,43.5%,2.79,0/100,0.01,1.0%,0.6%,0.0,0.0,21/100,0.05,0.11,18.9%,30.1%,118,37/100,0.01,18.2%,50.0%,0m 53s,3.9%,38/100,4.44,0.59,0.44,0.003,2.00
https://www.hltv.org/stats/players/24231/parjerr,Parjerr,United States,23 years,No team,22/100,0.78,0.57,62.7,83.7,39.6%,0.18,15.1%,19/100,0.11,0.08,0.0%,0.0%,0.13,11.3%,29/100,0.08,0.02,9.4%,80.0%,75.0%,2.55,0/100,0.00,0.0%,-,0.0,0.0,5/100,0.04,0.08,13.3%,26.7%,111,14/100,0.0,15.1%,-,0m 45s,2.9%,20/100,0.66,0.0,0.47,0.02,1.40
https://www.hltv.org/stats/players/23915/parkjjong,ParkJJong,Korea,23 years,Incheon On Sla2ers,94/100,1.18,0.77,91.5,132.5,47.9%,2.34,19.7%,16/100,0.08,0.11,20.0%,20.0%,0.23,15.5%,91/100,0.17,0.07,23.9%,70.6%,75.0%,3.56,0/100,0.00,0.0%,-,0.0,0.0,27/100,0.11,0.11,14.5%,20.0%,118,14/100,0.0,15.5%,0.0%,0m 54s,2.4%,77/100,7.86,0.0,0.66,0.01,2.88
https://www.hltv.org/stats/players/14380/patrick,Patrick,Bulgaria,26 years,500,37/100,0.97,0.63,70.1,91.6,43.5%,1.02,15.0%,68/100,0.10,0.16,28.1%,28.1%,0.13,18.1%,40/100,0.09,0.11,20.1%,45.5%,69.8%,2.63,1/100,0.01,1.5%,0.8%,0.002,0.001,36/100,0.10,0.13,20.3%,18.5%,112,38/100,0.02,8.2%,56.4%,1m 5s,6.1%,63/100,4.31,0.86,0.67,0.04,2.31
https://www.hltv.org/stats/players/23941/patron,PatroN,United Arab Emirates,23 years,No team,0/100,0.48,0.40,52.9,67.5,36.7%,1.02,3.3%,63/100,0.07,0.27,20.0%,20.0%,0.10,3.3%,55/100,0.10,0.17,26.7%,37.5%,66.7%,1.73,0/100,0.00,0.0%,-,0.0,0.0,51/100,0.10,0.10,25.0%,33.3%,132,12/100,0.0,13.3%,0.0%,0m 27s,0.0%,0/100,0.10,0.0,0.10,0.0,0.0
https://www.hltv.org/stats/players/19673/patsi,Patsi,Russia,21 years,PARIVISION,76/100,1.10,0.71,79.7,105.2,47.5%,1.13,17.7%,59/100,0.11,0.15,25.4%,25.4%,0.15,15.9%,77/100,0.12,0.13,25.2%,49.3%,73.1%,2.99,4/100,0.03,3.6%,2.2%,0.007,0.006,29/100,0.10,0.13,17.6%,18.1%,112,33/100,0.02,7.0%,61.8%,1m 3s,5.6%,48/100,3.94,0.65,0.55,0.03,2.24
https://www.hltv.org/stats/players/13077/patti,Patti,Denmark,26 years,Gaimin Gladiators,42/100,1.02,0.64,72.4,93.3,44.4%,0.89,15.0%,73/100,0.12,0.15,29.5%,29.5%,0.16,18.8%,55/100,0.10,0.11,21.6%,47.6%,73.6%,2.89,0/100,0.00,0.8%,0.5%,0.0006,0.0008,58/100,0.11,0.14,22.4%,22.5%,113,41/100,0.02,8.5%,61.0%,1m 5s,6.6%,77/100,6.56,1.19,0.60,0.05,2.36
https://www.hltv.org/stats/players/21806/paula,paula,United States,25 years,cleanup crew fe,17/100,0.92,0.58,62.8,89.1,41.5%,0.74,13.4%,59/100,0.12,0.14,29.4%,29.4%,0.12,15.5%,61/100,0.11,0.11,21.7%,50.0%,72.1%,2.03,69/100,0.22,37.7%,16.5%,0.05,0.07,61/100,0.12,0.13,22.4%,27.6%,107,54/100,0.02,13.4%,75.0%,1m 3s,7.4%,51/100,2.26,0.48,0.68,0.05,2.39
https://www.hltv.org/stats/players/22871/pauliiee,pauliiee,Israel,18 years,BIG EQUIPA,53/100,1.07,0.67,72.5,90.4,45.8%,0.97,16.2%,74/100,0.12,0.15,33.5%,33.5%,0.17,21.5%,48/100,0.10,0.09,19.2%,50.7%,73.4%,2.53,0/100,0.00,0.2%,0.2%,0.0,0.0,46/100,0.12,0.13,19.1%,23.8%,109,51/100,0.02,9.7%,71.1%,1m 3s,4.8%,32/100,3.22,0.82,0.43,0.03,2.27
https://www.hltv.org/stats/players/24640/pavast4r,pavast4r,Pakistan,17 years,No team,7/100,0.85,0.52,53.3,66.2,33.3%,2.00,12.5%,67/100,0.08,0.17,66.7%,66.7%,0.19,29.2%,7/100,0.04,0.12,16.7%,25.0%,50.0%,2.08,0/100,0.00,0.0%,-,0.0,0.0,46/100,0.06,0.12,24.0%,40.0%,102,3/100,0.0,8.3%,-,0m 53s,4.5%,18/100,3.60,0.0,0.23,0.02,2.10
https://www.hltv.org/stats/players/21729/pavlla,pavlla,Poland,24 years,No team,42/100,0.97,0.65,68.7,96.4,43.7%,1.18,15.8%,18/100,0.07,0.12,19.0%,19.0%,0.13,18.9%,43/100,0.09,0.11,20.5%,46.2%,66.7%,2.13,61/100,0.22,32.8%,14.2%,0.05,0.04,64/100,0.13,0.14,21.8%,26.6%,105,66/100,0.03,16.8%,60.0%,1m 0s,4.9%,41/100,1.94,0.53,0.61,0.03,2.24
https://www.hltv.org/stats/players/19086/pavv,pavv,Argentina,27 years,LaChampionsLiga,67/100,1.05,0.69,77.3,99.4,46.3%,1.11,17.1%,48/100,0.10,0.14,24.2%,24.2%,0.15,17.2%,45/100,0.10,0.10,20.0%,47.6%,70.9%,2.99,0/100,0.01,0.9%,0.6%,0.001,0.0,63/100,0.11,0.15,22.5%,19.3%,112,56/100,0.02,10.6%,69.7%,1m 2s,4.7%,57/100,5.13,0.90,0.53,0.03,2.06
https://www.hltv.org/stats/players/9353/paz,paz,Turkey,27 years,Fire Flux,69/100,1.06,0.71,75.2,95.2,47.8%,,17.6%,47/100,0.10,0.13,26.1%,26.1%,0.12,17.7%,37/100,0.09,0.09,17.4%,50.9%,73.5%,2.62,4/100,0.02,3.4%,1.8%,0.006,0.004,50/100,0.10,0.15,20.8%,19.2%,105,51/100,0.02,10.2%,61.1%,1m 4s,5.5%,36/100,2.55,0.63,0.54,0.03,1.82
https://www.hltv.org/stats/players/23757/pdrzin,pdrzin,Brazil,23 years,No team,0/100,0.43,0.36,41.1,276.0,21.4%,2.52,7.1%,65/100,0.00,0.29,25.0%,25.0%,0.00,0.0%,29/100,0.0,0.29,28.6%,0.0%,-,1.29,0/100,0.00,0.0%,-,0.0,0.0,91/100,0.29,0.29,80.0%,20.0%,115,2/100,0.0,7.1%,-,0m 46s,0.0%,10/100,0.14,0.0,0.21,0.0,3.16
https://www.hltv.org/stats/players/23348/pearl,PearL,Australia,25 years,No team,79/100,0.91,0.71,78.3,109.5,47.4%,0.76,19.3%,30/100,0.11,0.13,8.0%,8.0%,0.16,14.1%,51/100,0.10,0.19,28.1%,34.2%,61.5%,3.52,0/100,0.00,0.0%,-,0.0,0.0,79/100,0.12,0.18,25.0%,26.0%,110,29/100,0.01,7.4%,66.7%,0m 52s,0.0%,64/100,9.30,2.96,0.50,0.02,2.02
https://www.hltv.org/stats/players/12612/pechyn,Pechyn,Czech Republic,26 years,UNiTY,64/100,1.05,0.69,76.5,99.9,46.9%,1.13,16.5%,42/100,0.10,0.13,26.7%,26.7%,0.15,18.0%,32/100,0.09,0.08,16.9%,50.3%,70.8%,2.86,0/100,0.01,0.8%,0.5%,0.001,0.0005,46/100,0.10,0.14,20.5%,21.0%,111,36/100,0.02,10.3%,57.7%,0m 56s,6.8%,39/100,4.18,1.09,0.39,0.03,2.39
https://www.hltv.org/stats/players/23298/pedrinzy,pedrinzy,Brazil,19 years,GameHunters,47/100,1.02,0.64,72.1,97.9,44.3%,0.96,15.9%,61/100,0.11,0.14,28.3%,28.3%,0.20,19.9%,50/100,0.10,0.11,21.0%,45.9%,78.2%,2.80,0/100,0.00,0.0%,-,0.0,0.0,77/100,0.13,0.15,24.1%,26.4%,113,35/100,0.02,7.7%,56.2%,1m 1s,7.6%,51/100,4.34,1.36,0.54,0.03,2.01
https://www.hltv.org/stats/players/24608/peek-a-boo,peek a boo,Norway,30 years,No team,32/100,0.90,0.57,76.5,120.8,40.9%,1.18,12.6%,69/100,0.13,0.15,54.5%,54.5%,0.29,24.4%,13/100,0.05,0.09,13.4%,35.3%,100.0%,2.93,51/100,0.14,24.3%,13.4%,0.06,0.02,81/100,0.13,0.16,27.4%,23.3%,133,5/100,0.0,8.7%,-,0m 56s,1.4%,25/100,4.78,0.0,0.22,0.008,1.33
https://www.hltv.org/stats/players/22135/peeping,Peeping,United States,19 years,No team,55/100,1.04,0.67,73.4,95.6,46.5%,1.06,16.0%,72/100,0.12,0.16,27.9%,27.9%,0.17,18.4%,54/100,0.10,0.11,21.2%,48.7%,69.9%,2.69,4/100,0.03,4.1%,2.0%,0.005,0.006,50/100,0.11,0.14,20.5%,25.8%,109,53/100,0.02,10.7%,54.4%,1m 3s,5.1%,43/100,4.87,0.98,0.42,0.02,1.96
https://www.hltv.org/stats/players/15718/peku,peku,Finland,28 years,HAVU,24/100,0.90,0.60,67.7,90.7,41.7%,0.94,13.9%,42/100,0.09,0.14,21.3%,21.3%,0.13,15.9%,53/100,0.10,0.12,22.3%,44.6%,71.8%,2.30,35/100,0.14,23.1%,11.1%,0.03,0.04,13/100,0.07,0.11,17.7%,17.2%,114,46/100,0.02,9.4%,56.6%,1m 12s,3.9%,53/100,3.76,0.67,0.57,0.04,2.64
https://www.hltv.org/stats/players/22466/pelle,Pelle,Poland,21 years,No team,46/100,1.01,0.64,74.2,100.5,45.5%,0.82,14.9%,83/100,0.13,0.16,38.5%,38.5%,0.19,16.9%,52/100,0.10,0.10,20.6%,50.3%,64.6%,2.68,0/100,0.00,0.4%,0.4%,0.0,0.004,45/100,0.11,0.13,20.0%,25.6%,116,30/100,0.008,11.0%,50.0%,1m 7s,4.6%,43/100,5.72,1.44,0.29,0.02,2.30
https://www.hltv.org/stats/players/20305/pellyy,Pellyy,Denmark,23 years,No team,15/100,0.79,0.54,65.7,86.2,38.2%,0.91,13.1%,68/100,0.13,0.16,25.0%,25.0%,0.11,13.9%,49/100,0.09,0.16,24.9%,36.8%,71.4%,2.45,0/100,0.01,1.0%,0.5%,0.0,0.0,44/100,0.12,0.12,21.2%,19.2%,121,4/100,0.0,6.8%,0.0%,0m 59s,3.9%,28/100,4.19,0.52,0.30,0.01,2.26
